stock_code,description,revenue,quantity_sold,order_frequency,return_quantity,return_rate,country
22642,SET OF 4 NAPKIN CHARMS STARS,596.36,269,51,0,0.0,United Kingdom
17012B,ORIGAMI JASMINE INCENSE/CANDLE SET,595.85,525,87,72,0.1371,United Kingdom
22266,EASTER DECORATION HANGING BUNNY,595.85,1887,92,0,0.0,United Kingdom
21292,SMALL STRIPES CHOCOLATE GIFT BAG,594.51,867,28,0,0.0,United Kingdom
21448,12 DAISY PEGS IN WOOD BOX,592.62,344,78,40,0.1163,United Kingdom
23377,PACK OF 12 DOLLY GIRL TISSUES,592.45,1351,134,8,0.0059,United Kingdom
22247,BUNNY DECORATION MAGIC GARDEN,591.44,668,113,0,0.0,United Kingdom
21581,SKULLS  DESIGN  COTTON TOTE BAG,590.67,252,80,12,0.0476,United Kingdom
21253,SET OF PICTURE FRAME  STICKERS,590.42,134,62,0,0.0,United Kingdom
21015,DARK BIRD HOUSE TREE DECORATION,589.55,1483,143,4,0.0027,United Kingdom
85180B,PINK HEARTS LIGHT CHAIN,587.2,271,48,0,0.0,United Kingdom
23565,EGG CUP MILKMAID HELGA,586.31,410,65,5,0.0122,United Kingdom
23499,SET 12 VINTAGE DOILY CHALK,586.23,1312,110,0,0.0,United Kingdom
21576,LETS GO SHOPPING COTTON TOTE BAG,585.34,252,78,0,0.0,United Kingdom
22825,DECORATIVE PLANT POT WITH FRIEZE,584.37,73,29,2,0.0274,United Kingdom
22096,PINK PAISLEY SQUARE TISSUE BOX,584.09,1366,118,6,0.0044,United Kingdom
22703,PINK CAT BOWL,583.33,360,123,0,0.0,United Kingdom
85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,583.23,1041,113,152,0.146,United Kingdom
85144,JARDIN ETCHED GLASS CHEESE DISH,582.7,220,42,38,0.1727,United Kingdom
85036B,CHOCOLATE 1 WICK MORRIS BOX CANDLE,581.43,361,52,1313,3.6371,United Kingdom
23537,WALL ART I LOVE LONDON,581.13,111,34,0,0.0,United Kingdom
21096,SET/6 FRUIT SALAD  PAPER PLATES,581.09,1259,105,0,0.0,United Kingdom
22260,FELT EGG COSY BLUE RABBIT,577.44,552,105,4,0.0072,United Kingdom
84352,SILVER CHRISTMAS TREE BAUBLE STAND,577.35,34,27,56,1.6471,United Kingdom
22820,GIFT BAG BIRTHDAY,575.42,940,78,2,0.0021,United Kingdom
23016,GLASS TWIST BON BON JAR,575.25,74,25,3,0.0405,United Kingdom
23125,6PC WOOD PLATE SET DISPOSABLE,574.88,459,38,0,0.0,United Kingdom
22337,ANGEL DECORATION PAINTED ZINC,574.54,912,77,0,0.0,United Kingdom
20702,PINK PADDED MOBILE,573.54,145,43,0,0.0,United Kingdom
20832,RED FLOCK LOVE HEART PHOTO FRAME,572.67,1177,84,1,0.0008,United Kingdom
85136A,YELLOW SHARK HELICOPTER,572.41,71,54,77,1.0845,United Kingdom
22319,HAIRCLIPS FORTIES FABRIC ASSORTED,572.26,1322,62,6,0.0045,United Kingdom
21468,BUTTERFLY CROCHET FOOD COVER,572.23,148,66,0,0.0,United Kingdom
21264,WHITE GOOSE FEATHER TREE 60CM,571.65,283,50,8,0.0283,United Kingdom
21277,FRENCH STYLE EMBOSSED HEART CABINET,571.43,26,24,2,0.0769,United Kingdom
84748,FOLK FELT HANGING MULTICOL GARLAND,570.86,204,62,52,0.2549,United Kingdom
47310M,SMALL POP BOX FUNKY MONKEY,570.45,410,121,0,0.0,United Kingdom
85172,HYACINTH BULB T-LIGHT CANDLES,569.68,1314,49,2101,1.5989,United Kingdom
23455,SMALL PARLOUR PICTURE FRAME,569.43,207,35,0,0.0,United Kingdom
85130D,BEADED CRYSTAL HEART PINK LARGE,569.29,565,62,0,0.0,United Kingdom
21251,DINOSAUR HEIGHT CHART STICKER SET,568.98,182,46,0,0.0,United Kingdom
85161,ACRYLIC GEOMETRIC LAMP,568.65,35,21,20,0.5714,United Kingdom
23219,LAUREL STAR ANTIQUE SILVER,568.6,430,61,0,0.0,United Kingdom
21675,BUTTERFLIES STICKERS,568.26,628,111,12,0.0191,United Kingdom
84796A,PINK HAWAIIAN PICNIC HAMPER FOR 2,568.13,61,43,0,0.0,United Kingdom
21488,RED WHITE SCARF  HOT WATER BOTTLE,566.17,77,18,50,0.6494,United Kingdom
22482,BLUE TEA TOWEL CLASSIC DESIGN,565.86,478,54,66,0.1381,United Kingdom
22272,FELTCRAFT DOLL MARIA,564.92,241,52,156,0.6473,United Kingdom
85019A,ROMANTIC IMAGES NOTEBOOK SET,564.35,414,33,0,0.0,United Kingdom
23381,PACK OF 12 VINTAGE LEAF TISSUES,562.88,1496,80,0,0.0,United Kingdom
23272,TREE T-LIGHT HOLDER WILLIE WINKIE,562.22,364,44,0,0.0,United Kingdom
21219,SET/4 BADGES BALLOON GIRL,561.84,448,89,0,0.0,United Kingdom
85032D,YULETIDE IMAGES GIFT WRAP SET,561.34,858,96,13,0.0152,United Kingdom
84569D,PACK 6 HEART/ICE-CREAM PATCHES,560.62,467,99,70,0.1499,United Kingdom
84912A,PINK ROSE WASHBAG,560.62,228,76,0,0.0,United Kingdom
85016,SET OF 6 VINTAGE NOTELETS KIT,560.11,568,44,46,0.081,United Kingdom
85163A,WHITE BAROQUE WALL CLOCK,559.0,66,32,0,0.0,United Kingdom
71279,PINK GLASS CANDLEHOLDER,558.37,175,43,79,0.4514,United Kingdom
90062,CARNIVAL BRACELET,558.03,44,27,1,0.0227,United Kingdom
21662,VINTAGE GLASS COFFEE CADDY,557.3,87,28,17,0.1954,United Kingdom
85187,S/12 MINI RABBIT EASTER,556.53,337,69,0,0.0,United Kingdom
23069,EDWARDIAN PHOTO FRAME,556.21,88,32,0,0.0,United Kingdom
23451,SQUARE MINI PORTRAIT FRAME,556.17,277,52,0,0.0,United Kingdom
21194,PINK  HONEYCOMB PAPER FAN,555.97,498,68,10,0.0201,United Kingdom
85025B,EAU DE NILE HEART SHAPE PHOTO FRAME,555.12,329,39,1,0.003,United Kingdom
84951B,SET OF 4 BLACK LOVEBIRD COASTERS,554.78,451,82,0,0.0,United Kingdom
17129F,BLUE GLASS GEMS IN BAG,553.83,588,58,2,0.0034,United Kingdom
35599D,PINK AND WHITE CHRISTMAS TREE 120CM,553.07,201,34,0,0.0,United Kingdom
84951A,SET OF 4 PISTACHIO LOVEBIRD COASTER,553.01,475,94,24,0.0505,United Kingdom
23473,WOODLAND SMALL RED FELT HEART,552.02,678,51,0,0.0,United Kingdom
47563A,RETRO LONGBOARD IRONING BOARD COVER,551.51,285,106,4,0.014,United Kingdom
35965,FOLKART HEART NAPKIN RINGS,551.13,461,83,58,0.1258,United Kingdom
35599B,BLACK CHRISTMAS TREE 120CM,551.13,217,27,0,0.0,United Kingdom
22903,CALENDAR FAMILY FAVOURITES,550.6,193,59,0,0.0,United Kingdom
21397,BLUE POLKADOT EGG CUP,550.43,1075,66,57,0.053,United Kingdom
23457,LARGE PARLOUR PICTURE FRAME,549.88,112,31,0,0.0,United Kingdom
21849,SILVER DIAMANTE PEN IN GIFT BOX,548.93,173,66,0,0.0,United Kingdom
23549,WRAP BIRD GARDEN,548.1,1305,52,0,0.0,United Kingdom
21638,ASSORTED TUTTI FRUTTI NOTEBOOK,547.76,247,41,33,0.1336,United Kingdom
23484,HEART TRELLIS TRIPLE T-LIGHT HOLDER,547.35,185,35,0,0.0,United Kingdom
23074,EMBOSSED HEART TRINKET BOX,547.27,246,49,6,0.0244,United Kingdom
17012D,ORIGAMI ROSE INCENSE/CANDLE SET,547.24,461,97,0,0.0,United Kingdom
21128,GOLD FISHING GNOME,546.6,68,36,0,0.0,United Kingdom
84598,BOYS ALPHABET IRON ON PATCHES,546.04,1975,101,3288,1.6648,United Kingdom
22261,FELT EGG COSY WHITE RABBIT,544.71,579,108,4,0.0069,United Kingdom
23043,PAPER LANTERN 9 POINT HOLLY STAR L,543.51,81,23,0,0.0,United Kingdom
85107,CUT GLASS T-LIGHT HOLDER OCTAGON,541.39,688,29,0,0.0,United Kingdom
22513,DOORSTOP FOOTBALL DESIGN,539.9,152,67,0,0.0,United Kingdom
22023,EMPIRE BIRTHDAY CARD,538.72,1206,147,12,0.01,United Kingdom
84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,536.41,449,41,81,0.1804,United Kingdom
22717,CARD DOG AND BALL,535.78,1229,131,0,0.0,United Kingdom
23398,HANGING HEART BONHEUR,535.35,606,70,1,0.0017,United Kingdom
22496,SET OF 2 ROUND TINS DUTCH CHEESE,535.11,253,80,4,0.0158,United Kingdom
85088,CANDY SPOT HAND BAG,534.83,259,52,2,0.0077,United Kingdom
85114c,RED ENCHANTED FOREST PLACEMAT,534.66,162,35,0,0.0,United Kingdom
23660,HENRIETTA HEN MUG,534.66,306,46,16,0.0523,United Kingdom
82613D,METAL SIGN CUPCAKE SINGLE HOOK,534.24,696,112,20,0.0287,United Kingdom
22543,MINI JIGSAW BAKE A CAKE,530.8,1453,55,0,0.0,United Kingdom
17012F,ORIGAMI SANDLEWOOD INCENSE/CAND SET,530.6,462,95,0,0.0,United Kingdom
35241,ENAMEL BLUE RIM BISCUIT BIN,530.49,103,45,40,0.3883,United Kingdom
21801,CHRISTMAS TREE DECORATION WITH BELL,530.26,1256,128,74,0.0589,United Kingdom
21270,ANTIQUE CREAM CUTLERY CUPBOARD,530.19,50,36,0,0.0,United Kingdom
75131,METAL TUBE CHIME ON BAMBOO,529.21,490,16,48,0.098,United Kingdom
23139,SINGLE WIRE HOOK PINK HEART,528.7,414,28,12,0.029,United Kingdom
22709,WRAP WEDDING DAY,528.5,1325,39,0,0.0,United Kingdom
21059,PARTY INVITES DINOSAURS,528.23,611,95,12,0.0196,United Kingdom
23060,HEART BEADED TRELLIS DECORATION,528.17,249,42,0,0.0,United Kingdom
22707,WRAP MONSTER FUN,527.94,1257,49,0,0.0,United Kingdom
22275,WEEKEND BAG VINTAGE ROSE PAISLEY,527.85,69,1,0,0.0,United Kingdom
85104,SILVER GLASS T-LIGHT SET,525.75,201,19,358,1.7811,United Kingdom
22521,CHILDS GARDEN TROWEL PINK,525.51,610,107,99,0.1623,United Kingdom
22248,DECORATION  PINK CHICK MAGIC GARDEN,525.09,593,111,20,0.0337,United Kingdom
85135B,BLUE DRAGONFLY HELICOPTER,524.55,123,51,68,0.5528,United Kingdom
20785,FUSCHIA RETRO BAR STOOL,523.3,14,6,2,0.1429,United Kingdom
22861,EASTER TIN CHICKS IN GARDEN,522.93,305,50,0,0.0,United Kingdom
85131B,BEADED CRYSTAL HEART GREEN ON STICK,521.11,623,172,0,0.0,United Kingdom
85025C,PINK HEART SHAPE PHOTO FRAME,520.91,465,42,231,0.4968,United Kingdom
84816,DANISH ROSE BEDSIDE CABINET,519.35,13,16,27,2.0769,United Kingdom
23336,EGG FRYING PAN PINK,519.25,225,85,0,0.0,United Kingdom
84313B,BLUE TV TRAY TABLE,518.61,127,40,32,0.252,United Kingdom
21455,PAINTED YELLOW WOODEN DAISY,516.79,612,118,13,0.0212,United Kingdom
21711,FOLDING UMBRELLA WHITE/RED POLKADOT,513.02,104,36,0,0.0,United Kingdom
22216,T-LIGHT HOLDER WHITE LACE,512.93,588,68,0,0.0,United Kingdom
23136,IVORY WIRE SWEETHEART LETTER TRAY,511.89,135,49,0,0.0,United Kingdom
21926,RED/CREAM STRIPE CUSHION COVER,509.9,414,62,14,0.0338,United Kingdom
22280,POCKET BAG PINK PAISELY BROWN SPOT,509.59,468,95,0,0.0,United Kingdom
72819,CUPID DESIGN SCENTED CANDLES,509.07,225,43,0,0.0,United Kingdom
84520B,PACK 20 ENGLISH ROSE PAPER NAPKINS,508.37,554,81,61,0.1101,United Kingdom
20681,PINK POLKADOT CHILDRENS UMBRELLA,506.96,140,50,157,1.1214,United Kingdom
20761,BLUE PAISLEY SKETCHBOOK,505.97,120,63,0,0.0,United Kingdom
20998,ROSE DU SUD OVEN GLOVE,505.2,185,70,11,0.0595,United Kingdom
22127,PARTY CONES CARNIVAL ASSORTED,504.88,404,24,750,1.8564,United Kingdom
21654,RIDGED GLASS FINGER BOWL,504.68,974,60,3,0.0031,United Kingdom
84687,BEACH HUT SHELF W 3 DRAWERS,504.43,81,34,4,0.0494,United Kingdom
84616,SILVER ROCCOCO CHANDELIER,504.32,14,11,3,0.2143,United Kingdom
21067,VINTAGE RED TEATIME MUG,504.15,349,84,93,0.2665,United Kingdom
21925,UNION STRIPE CUSHION COVER,503.75,403,69,6,0.0149,United Kingdom
82616B,FRAPPUCINO SCARF KNITTING KIT,502.74,343,74,9,0.0262,United Kingdom
21710,FOLDING UMBRELLA PINKWHITE POLKADOT,501.98,107,45,0,0.0,United Kingdom
82616C,MIDNIGHT GLAMOUR SCARF KNITTING KIT,501.44,324,86,3,0.0093,United Kingdom
85231G,ORANGE SCENTED SET/9 T-LIGHTS,501.27,595,84,120,0.2017,United Kingdom
23117,POPPY FIELDS CHOPPING BOARD,501.23,93,47,1441,15.4946,United Kingdom
22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,500.91,591,60,119,0.2014,United Kingdom
23021,GLASS BONNE JAM JAR,500.82,120,27,0,0.0,United Kingdom
82613B,"METAL SIGN,CUPCAKE SINGLE HOOK",500.24,583,113,91,0.1561,United Kingdom
23560,SET OF 6 RIBBONS COUNTRY STYLE,499.18,172,26,0,0.0,United Kingdom
21972,SET OF 36 DINOSAUR PAPER DOILIES,499.08,335,67,2,0.006,United Kingdom
84509C,SET OF 4 POLKADOT PLACEMATS,498.94,130,51,0,0.0,United Kingdom
22050,PINK PAISLEY ROSE GIFT WRAP,498.5,1250,43,125,0.1,United Kingdom
23466,TUSCAN VILLA DOVECOTE BIRD FEEDER,498.03,55,28,1,0.0182,United Kingdom
23045,PAPER LANTERN 5 POINT STAR MOON,497.98,118,26,20,0.1695,United Kingdom
84970s,HANGING HEART ZINC T-LIGHT HOLDER,496.49,238,66,0,0.0,United Kingdom
22511,RETROSPOT BABUSHKA DOORSTOP,495.2,251,55,1,0.004,United Kingdom
22516,CHILDS GARDEN RAKE BLUE,494.89,207,63,0,0.0,United Kingdom
20766,GARDEN PATH SKETCHBOOK,493.57,122,57,0,0.0,United Kingdom
21358,TOAST ITS - HAPPY BIRTHDAY,493.29,411,108,0,0.0,United Kingdom
35598D,PINK/WHITE CHRISTMAS TREE 60CM,493.01,684,43,1,0.0015,United Kingdom
46776C,WOVEN FROST CUSHION COVER,492.79,117,59,0,0.0,United Kingdom
21632,VINTAGE PINK DECORATIVE PARASOL,489.74,96,26,41,0.4271,United Kingdom
85194S,HANGING SPRING FLOWER EGG SMALL,489.17,1197,75,29,0.0242,United Kingdom
21850,BLUE  DIAMANTE PEN IN GIFT BOX,488.13,129,55,36,0.2791,United Kingdom
35809A,ENAMEL PINK TEA CONTAINER,488.06,420,63,13,0.031,United Kingdom
21202,DOLLY HONEYCOMB GARLAND,485.46,474,25,0,0.0,United Kingdom
21454,PAINTED PINK RABBIT,485.16,572,136,0,0.0,United Kingdom
84820,DANISH ROSE TRINKET TRAYS,483.05,259,32,4,0.0154,United Kingdom
23218,LAUREL STAR ANTIQUE GOLD,483.03,379,40,0,0.0,United Kingdom
21634,ASSORTED MINI MADRAS NOTEBOOK,481.95,976,29,169,0.1732,United Kingdom
22638,SET OF 4 NAPKIN CHARMS CROWNS,481.88,300,53,1,0.0033,United Kingdom
17012C,ORIGAMI LAVENDER INCENSE/CANDL SET,481.8,420,86,22,0.0524,United Kingdom
23691,WRAP KEEP CALM BIRTHDAY,481.5,1175,38,0,0.0,United Kingdom
22230,JIGSAW TREE WITH WATERING CAN,480.63,1047,105,16,0.0153,United Kingdom
90209C,PINK ENAMEL+GLASS HAIR COMB,480.5,267,36,78,0.2921,United Kingdom
21867,PINK UNION JACK  LUGGAGE TAG,480.25,348,121,0,0.0,United Kingdom
21741,COSY SLIPPER SHOES LARGE GREEN,480.17,147,40,0,0.0,United Kingdom
84849B,FAIRY SOAP SOAP HOLDER,478.83,266,77,1,0.0038,United Kingdom
23422,PANTRY HOOK BALLOON WHISK,477.89,213,47,0,0.0,United Kingdom
85049F,BABY BOOM RIBBONS,477.34,378,89,130,0.3439,United Kingdom
21472,LADYBIRD + BEE RAFFIA FOOD COVER,476.41,124,40,141,1.1371,United Kingdom
20803,SMALL PINK GLASS SUNDAE DISH,476.38,939,43,108,0.115,United Kingdom
23561,SET OF 6 RIBBONS PARTY,476.0,170,16,0,0.0,United Kingdom
21587,COSY HOUR GIANT TUBE MATCHES,475.65,243,28,53,0.2181,United Kingdom
85093,CANDY SPOT EGG WARMER HARE,475.18,708,88,0,0.0,United Kingdom
22184,CAKE STAND VICTORIAN FILIGREE LARGE,471.86,56,38,15,0.2679,United Kingdom
21366,MIRRORED WALL ART PHOTO FRAMES,470.17,89,46,0,0.0,United Kingdom
20716,PARTY FOOD SHOPPER BAG,469.63,404,75,82,0.203,United Kingdom
20707,CRAZY DAISY HEART DECORATION,468.39,464,150,1,0.0022,United Kingdom
20615,BLUE POLKADOT PASSPORT COVER,466.99,313,97,0,0.0,United Kingdom
84674,FLYING PIG WATERING CAN,466.95,193,48,4,0.0207,United Kingdom
20831,GOLD PHOTO FRAME,466.53,216,39,0,0.0,United Kingdom
84917,WHITE HAND TOWEL WITH BUTTERFLY,466.3,185,30,58,0.3135,United Kingdom
22647,CERAMIC LOVE HEART MONEY BANK,466.18,733,47,12,0.0164,United Kingdom
23379,PACK OF 12 RED APPLE TISSUES,465.36,1220,76,0,0.0,United Kingdom
21374,MIRRORED WALL ART SKULLS,463.79,304,46,0,0.0,United Kingdom
20838,FRENCH LATTICE CUSHION COVER,461.45,385,58,12,0.0312,United Kingdom
35598B,BLACK CHRISTMAS TREE 60CM,460.64,558,25,0,0.0,United Kingdom
21003,ROSE DU SUD CUSHION COVER,460.58,78,46,0,0.0,United Kingdom
22344,PARTY PIZZA DISH PINK POLKADOT,459.81,1225,76,0,0.0,United Kingdom
21063,PARTY INVITES JAZZ HEARTS,458.31,528,102,0,0.0,United Kingdom
21062,PARTY INVITES SPACEMAN,457.38,538,74,0,0.0,United Kingdom
17096,ASSORTED LAQUERED INCENSE HOLDERS,455.98,2545,26,48,0.0189,United Kingdom
21851,LILAC DIAMANTE PEN IN GIFT BOX,454.99,141,63,0,0.0,United Kingdom
35004G,SET OF 3 GOLD FLYING DUCKS,454.65,127,22,2,0.0157,United Kingdom
84916,HAND TOWEL PALE BLUE W FLOWERS,453.39,223,30,32,0.1435,United Kingdom
85169C,EAU DE NIL LOVE BIRD CANDLE,452.86,429,47,12,0.028,United Kingdom
21061,PARTY INVITES FOOTBALL,451.7,488,83,0,0.0,United Kingdom
21641,ASSORTED TUTTI FRUTTI KEYRING BALL,451.59,1153,50,49,0.0425,United Kingdom
23548,WRAP MAGIC FOREST,451.5,1075,43,0,0.0,United Kingdom
23509,MINI PLAYING CARDS FUN FAIR,451.46,1062,65,0,0.0,United Kingdom
48189,DOORMAT FRIENDSHIP,451.11,29,19,18,0.6207,United Kingdom
84872A,TEATIME FUNKY FLOWER BACKPACK FOR 2,450.08,43,36,16,0.3721,United Kingdom
22517,CHILDS GARDEN RAKE PINK,447.63,199,69,0,0.0,United Kingdom
20669,RED HEART LUGGAGE TAG,447.34,304,97,25,0.0822,United Kingdom
20770,ABSTRACT CIRCLE JOURNAL,447.25,184,72,0,0.0,United Kingdom
21365,MIRRORED WALL ART STARS,447.09,363,52,0,0.0,United Kingdom
84600,NEW BAROQUE JEWELLERY BOX,446.89,53,26,1,0.0189,United Kingdom
22640,SET OF 4 NAPKIN CHARMS 3 KEYS,446.84,237,57,0,0.0,United Kingdom
22486,PLASMATRONIC LAMP,446.45,71,28,6,0.0845,United Kingdom
84920,PINK FLOWER FABRIC PONY,446.23,115,50,30,0.2609,United Kingdom
22598,CHRISTMAS MUSICAL ZINC TREE,446.2,990,96,6,0.0061,United Kingdom
84976,RECTANGULAR SHAPED MIRROR,446.15,512,40,80,0.1562,United Kingdom
21415,CLAM SHELL SMALL,446.02,219,46,0,0.0,United Kingdom
21220,SET/4 BADGES DOGS,445.01,338,89,0,0.0,United Kingdom
21656,RIDGED GLASS POSY VASE,444.58,219,48,19,0.0868,United Kingdom
21580,RABBIT  DESIGN  COTTON TOTE BAG,444.07,181,62,0,0.0,United Kingdom
82613C,"METAL SIGN,CUPCAKE SINGLE HOOK",443.38,537,97,20,0.0372,United Kingdom
20903,VINTAGE KEEPSAKE BOX TRAVELOGUE,441.89,82,57,33,0.4024,United Kingdom
22643,SET OF 4 NAPKIN CHARMS LEAVES,441.83,238,48,0,0.0,United Kingdom
35637A,IVORY STRING CURTAIN WITH POLE,440.62,170,28,0,0.0,United Kingdom
22390,PAPERWEIGHT CHILDHOOD MEMORIES,440.34,266,36,0,0.0,United Kingdom
20619,TROPICAL PASSPORT COVER,439.65,262,99,0,0.0,United Kingdom
20768,GREEN FERN JOURNAL,438.57,176,55,0,0.0,United Kingdom
23023,RIDGED BONNE JAM JAR T-LIGHT HOLDER,437.82,274,26,2,0.0073,United Kingdom
85111,SILVER GLITTER FLOWER VOTIVE HOLDER,437.59,1409,58,117,0.083,United Kingdom
85130C,BEADED CRYSTAL HEART BLUE  LARGE,437.22,482,46,0,0.0,United Kingdom
21828,EIGHT PIECE SNAKE  SET,435.79,330,84,0,0.0,United Kingdom
22545,MINI JIGSAW BUNNIES,435.67,1142,76,1,0.0009,United Kingdom
84360,TABLE LAMP WHITE SHADE WOOD BASE,434.12,78,20,0,0.0,United Kingdom
17107D,"FLOWER FAIRY,5 SUMMER B'DRAW LINERS",433.5,170,46,0,0.0,United Kingdom
35653,VINTAGE BEAD NOTEBOOK,433.19,183,54,0,0.0,United Kingdom
85168B,BLACK BAROQUE CARRIAGE CLOCK,432.79,51,35,0,0.0,United Kingdom
22229,BUNNY WOODEN PAINTED WITH FLOWER,432.46,568,102,2,0.0035,United Kingdom
23058,CHRISTMAS HANGING SNOWFLAKE,430.86,490,48,0,0.0,United Kingdom
20705,MRS ROBOT SOFT TOY,428.85,143,29,1,0.007,United Kingdom
21002,ROSE DU SUD DRAWSTRING BAG,428.66,125,66,0,0.0,United Kingdom
21088,SET/6 FRUIT SALAD PAPER CUPS,428.28,1678,104,12,0.0072,United Kingdom
85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",428.0,683,105,0,0.0,United Kingdom
21758,VINTAGE SHELLS PRINT,427.46,50,33,9,0.18,United Kingdom
77101A,UNION FLAG WINDSOCK,426.94,391,24,87,0.2225,United Kingdom
20934,SET/3 POT PLANT CANDLES,424.46,68,37,29,0.4265,United Kingdom
84931B,BLUE SCOTTIE DOG W FLOWER PATTERN,424.08,177,50,3,0.0169,United Kingdom
90200E,GREEN SWEETHEART BRACELET,423.41,103,44,0,0.0,United Kingdom
23044,PAPER LANTERN 9 POINT HOLLY STAR S,423.29,101,25,0,0.0,United Kingdom
21318,GLASS CHALICE BLUE SMALL,421.78,694,55,79,0.1138,United Kingdom
90154,LAZER CUT NECKLACE W PASTEL BEADS,421.75,57,5,0,0.0,United Kingdom
85136C,RED SHARK HELICOPTER,421.18,52,37,36,0.6923,United Kingdom
72799F,IVORY PILLAR CANDLE GOLD FLOCK,421.13,144,32,51,0.3542,United Kingdom
20762,GREEN FERN SKETCHBOOK,420.08,106,56,0,0.0,United Kingdom
21129,SILVER FISHING GNOME,419.52,52,28,2,0.0385,United Kingdom
22134,MINI LADLE LOVE HEART RED,419.0,889,162,0,0.0,United Kingdom
84970l,SINGLE HEART ZINC T-LIGHT HOLDER,418.98,201,50,0,0.0,United Kingdom
90114,SUMMER DAISIES BAG CHARM,417.96,167,88,0,0.0,United Kingdom
85208,SET/12 FUNKY FELT FLOWER PEG IN BAG,416.91,223,49,22,0.0987,United Kingdom
22214,CANDLE PLATE LACE WHITE,416.6,193,56,0,0.0,United Kingdom
20765,CHRYSANTHEMUM SKETCHBOOK,416.05,102,59,0,0.0,United Kingdom
21147,JINGLE BELLS TREE DECORATION,415.77,375,80,200,0.5333,United Kingdom
22405,MONEY BOX POCKET MONEY DESIGN,415.36,372,71,1,0.0027,United Kingdom
22108,PING! MICROWAVE PLATE,415.09,152,63,0,0.0,United Kingdom
21285,RETROSPOT CANDLE  MEDIUM,413.88,365,44,24,0.0658,United Kingdom
21884,CAKES AND BOWS GIFT  TAPE,413.76,1166,93,0,0.0,United Kingdom
90161C,ANT COPPER LIME BOUDICCA BRACELET,412.74,83,50,0,0.0,United Kingdom
23459,DOLLY CABINET 2 DRAWERS,412.5,33,21,3,0.0909,United Kingdom
15056p,EDWARDIAN PARASOL PINK,412.48,33,26,0,0.0,United Kingdom
84658,WHITE STITCHED CUSHION COVER,412.23,57,22,0,0.0,United Kingdom
23415,HOME SWEET HOME HOOK,412.18,328,48,5,0.0152,United Kingdom
84596E,SMALL LICORICE DES PINK BOWL,411.68,569,81,153,0.2689,United Kingdom
84806B,WHITE CANDYSTUFT ARTIFICIAL FLOWER,411.56,308,20,0,0.0,United Kingdom
21817,GLITTER CHRISTMAS TREE,410.91,906,60,88,0.0971,United Kingdom
22447,PIN CUSHION BABUSHKA BLUE,410.81,137,45,0,0.0,United Kingdom
20830,SILVER PHOTO FRAME,409.83,136,38,1,0.0074,United Kingdom
21579,LOLITA  DESIGN  COTTON TOTE BAG,409.72,176,53,10,0.0568,United Kingdom
22051,BLUE SCANDINAVIAN PAISLEY WRAP,409.5,975,40,300,0.3077,United Kingdom
85203,HANGING WOOD AND FELT BUTTERFLY,408.99,895,127,0,0.0,United Kingdom
16219,HOUSE SHAPE PENCIL SHARPENER,407.72,3048,101,48,0.0157,United Kingdom
84821,DANISH ROSE DELUXE COASTER,407.15,935,41,12,0.0128,United Kingdom
35964,FOLKART CLIP ON STARS,404.08,783,100,0,0.0,United Kingdom
22406,MONEY BOX KINGS CHOICE DESIGN,403.46,346,85,1,0.0029,United Kingdom
22510,GINGHAM BABUSHKA DOORSTOP,402.74,210,42,0,0.0,United Kingdom
23339,EGG FRYING PAN BLUE,400.84,173,76,0,0.0,United Kingdom
23576,SNACK TRAY RED VINTAGE DOILY,400.04,198,37,0,0.0,United Kingdom
23429,RED RETRO KITCHEN WALL CLOCK,400.01,47,23,0,0.0,United Kingdom
23039,T-LIGHT HOLDER SILVER HEART HANDLE,399.71,199,29,6,0.0302,United Kingdom
22345,PARTY PIZZA DISH BLUE POLKADOT,399.05,1117,72,18,0.0161,United Kingdom
37476,CONDIMENT TRAY 4 BOWLS AND 4 SPOONS,399.02,37,28,9,0.2432,United Kingdom
21131,GOLD STANDING GNOME,398.02,106,28,0,0.0,United Kingdom
18007,ESSENTIAL BALM 3.5g TIN IN ENVELOPE,395.61,5884,31,2834,0.4816,United Kingdom
23661,MILK MAIDS MUG,393.59,219,37,20,0.0913,United Kingdom
22048,BIRTHDAY BANQUET GIFT WRAP,393.5,975,33,25,0.0256,United Kingdom
20867,PINK ROSE FABRIC MIRROR,393.47,331,63,271,0.8187,United Kingdom
47421,ASSORTED COLOUR LIZARD SUCTION HOOK,393.0,994,55,0,0.0,United Kingdom
90200B,BLACK SWEETHEART BRACELET,392.83,93,48,1,0.0108,United Kingdom
23150,IVORY SWEETHEART SOAP DISH,390.75,148,50,1,0.0068,United Kingdom
85232A,SET/3 POLKADOT STACKING TINS,389.55,78,31,17,0.2179,United Kingdom
84826,ASSTD DESIGN 3D PAPER STICKERS,389.38,13702,33,60,0.0044,United Kingdom
21373,MIRRORED WALL ART SNOWFLAKES,389.04,512,48,12,0.0234,United Kingdom
23337,EGG FRYING PAN MINT,388.75,180,69,0,0.0,United Kingdom
35095A,BLUE VICTORIAN FABRIC OVAL BOX,388.57,925,100,0,0.0,United Kingdom
