customer_id,country,total_spend,order_count,units_purchased,average_order_value,first_purchase,last_purchase,recency,frequency,monetary_value,r_score,f_score,m_score,rfm_score,rfm_segment,retention_action
16266,United Kingdom,861.89,7,398.0,123.13,2011-05-17 14:50,2011-09-27 12:08,73,7,861.89,2,5,3,253,Loyal customers,Nurture and recommend next purchase
15123,United Kingdom,2199.31,2,1195.0,1099.65,2011-05-17 14:57,2011-12-02 13:12,6,2,2199.31,5,3,5,535,Champions,Nurture and recommend next purchase
17505,United Kingdom,1145.84,2,556.0,572.92,2011-05-18 09:01,2011-07-01 12:50,161,2,1145.84,2,3,4,234,At-risk high value,Personal outreach + tailored offer
12690,France,389.01,1,106.0,389.01,2011-05-18 09:09,2011-05-18 09:09,205,1,389.01,1,2,2,122,Inactive,Win-back campaign
16446,United Kingdom,2.9,2,80997.0,1.45,2011-05-18 09:52,2011-12-09 09:27,0,2,2.9,5,3,1,531,Growing customers,Nurture and recommend next purchase
17556,United Kingdom,157.9,1,101.0,157.9,2011-05-18 10:48,2011-05-18 10:48,205,1,157.9,1,2,1,121,Inactive,Win-back campaign
14583,United Kingdom,986.96,5,751.0,197.39,2011-05-18 11:28,2011-12-04 12:32,5,5,986.96,5,5,4,554,Champions,Nurture and recommend next purchase
16818,United Kingdom,3317.97,11,2165.0,301.63,2011-05-18 11:42,2011-11-29 10:41,10,11,3317.97,4,5,5,455,Champions,Nurture and recommend next purchase
13572,United Kingdom,1384.25,1,534.0,1384.25,2011-05-18 11:59,2011-05-18 11:59,205,1,1384.25,1,2,4,124,At-risk high value,Personal outreach + tailored offer
14009,United Kingdom,685.93,2,365.0,342.96,2011-05-18 13:00,2011-05-25 15:47,197,2,685.93,1,3,3,133,Inactive,Win-back campaign
13258,United Kingdom,672.83,3,282.0,224.28,2011-05-18 13:11,2011-11-28 09:31,11,3,672.83,4,4,3,443,Loyal customers,Nurture and recommend next purchase
14463,United Kingdom,529.62,3,179.0,176.54,2011-05-18 14:42,2011-09-02 15:20,97,3,529.62,2,4,3,243,Inactive,Win-back campaign
13192,United Kingdom,911.94,2,595.0,455.97,2011-05-18 14:57,2011-09-05 14:13,94,2,911.94,2,3,4,234,At-risk high value,Personal outreach + tailored offer
16987,United Kingdom,1616.8,7,401.0,230.97,2011-05-18 15:55,2011-12-06 17:26,2,7,1616.8,5,5,4,554,Champions,Nurture and recommend next purchase
13417,United Kingdom,640.83,2,162.0,320.42,2011-05-18 16:26,2011-12-05 08:49,4,2,640.83,5,3,3,533,Loyal customers,Nurture and recommend next purchase
17047,United Kingdom,1100.9,3,533.0,366.97,2011-05-18 16:50,2011-09-15 13:27,84,3,1100.9,2,4,4,244,Loyal customers,Nurture and recommend next purchase
15116,United Kingdom,1352.75,4,648.0,338.19,2011-05-19 08:50,2011-11-22 12:25,17,4,1352.75,4,4,4,444,Loyal customers,Nurture and recommend next purchase
17469,United Kingdom,1843.06,5,787.0,368.61,2011-05-19 08:55,2011-11-23 13:15,15,5,1843.06,4,5,4,454,Champions,Nurture and recommend next purchase
16647,United Kingdom,214.06,2,146.0,107.03,2011-05-19 09:31,2011-06-23 11:47,169,2,214.06,2,3,1,231,Inactive,Win-back campaign
15630,United Kingdom,1180.4,2,800.0,590.2,2011-05-19 10:16,2011-10-25 15:36,44,2,1180.4,3,3,4,334,Loyal customers,Nurture and recommend next purchase
17245,United Kingdom,171.45,1,75.0,171.45,2011-05-19 10:43,2011-05-19 10:43,204,1,171.45,1,2,1,121,Inactive,Win-back campaign
16008,United Kingdom,478.78,3,323.0,159.59,2011-05-19 10:54,2011-11-16 10:32,23,3,478.78,4,4,3,443,Loyal customers,Nurture and recommend next purchase
17871,United Kingdom,155.9,1,182.0,155.9,2011-05-19 11:32,2011-05-19 11:32,204,1,155.9,1,2,1,121,Inactive,Win-back campaign
13529,United Kingdom,307.76,2,74.0,153.88,2011-05-19 11:50,2011-09-22 09:15,78,2,307.76,2,3,2,232,Inactive,Win-back campaign
12620,France,1339.41,3,1181.0,446.47,2011-05-19 12:10,2011-11-25 10:20,14,3,1339.41,4,4,4,444,Loyal customers,Nurture and recommend next purchase
15599,United Kingdom,761.74,2,718.0,380.87,2011-05-19 13:05,2011-11-13 11:44,26,2,761.74,4,3,3,433,Loyal customers,Nurture and recommend next purchase
16813,United Kingdom,1652.18,10,1501.0,165.22,2011-05-19 13:28,2011-12-01 14:03,7,10,1652.18,5,5,4,554,Champions,Nurture and recommend next purchase
14859,United Kingdom,1352.04,4,671.0,338.01,2011-05-19 14:42,2011-11-27 11:18,12,4,1352.04,4,4,4,444,Loyal customers,Nurture and recommend next purchase
16463,United Kingdom,1383.7,4,1163.0,345.93,2011-05-19 14:45,2011-11-18 14:01,20,4,1383.7,4,4,4,444,Loyal customers,Nurture and recommend next purchase
15791,United Kingdom,1604.44,2,731.0,802.22,2011-05-19 15:15,2011-10-27 10:14,43,2,1604.44,3,3,4,334,Loyal customers,Nurture and recommend next purchase
13658,United Kingdom,2421.47,5,1019.0,484.29,2011-05-19 17:15,2011-11-30 10:13,9,5,2421.47,5,5,5,555,Champions,Nurture and recommend next purchase
13887,United Kingdom,349.55,1,147.0,349.55,2011-05-19 17:22,2011-05-19 17:22,203,1,349.55,1,2,2,122,Inactive,Win-back campaign
12353,Bahrain,89.0,1,20.0,89.0,2011-05-19 17:47,2011-05-19 17:47,203,1,89.0,1,2,1,121,Inactive,Win-back campaign
14551,United Kingdom,186.23,2,106.0,93.11,2011-05-19 18:21,2011-11-21 13:36,17,2,186.23,4,3,1,431,Growing customers,Nurture and recommend next purchase
17166,United Kingdom,189.49,2,78.0,94.75,2011-05-20 08:18,2011-11-01 09:46,38,2,189.49,3,3,1,331,Growing customers,Nurture and recommend next purchase
17926,United Kingdom,397.29,2,306.0,198.65,2011-05-20 09:24,2011-07-29 14:39,132,2,397.29,2,3,2,232,Inactive,Win-back campaign
13391,United Kingdom,59.8,1,4.0,59.8,2011-05-20 10:50,2011-05-20 10:50,203,1,59.8,1,2,1,121,Inactive,Win-back campaign
17455,United Kingdom,131.7,1,66.0,131.7,2011-05-20 12:31,2011-05-20 12:31,203,1,131.7,1,2,1,121,Inactive,Win-back campaign
13308,United Kingdom,1367.61,3,843.0,455.87,2011-05-20 13:13,2011-11-17 09:31,22,3,1367.61,4,4,4,444,Loyal customers,Nurture and recommend next purchase
13856,United Kingdom,363.4,3,494.0,121.13,2011-05-20 13:13,2011-06-24 10:03,168,3,363.4,2,4,2,242,Inactive,Win-back campaign
13243,United Kingdom,585.12,1,232.0,585.12,2011-05-20 13:14,2011-05-20 13:14,202,1,585.12,1,2,3,123,Inactive,Win-back campaign
15095,United Kingdom,1364.7,4,1079.0,341.18,2011-05-20 14:27,2011-08-28 12:01,103,4,1364.7,2,4,4,244,Loyal customers,Nurture and recommend next purchase
18048,United Kingdom,172.29,2,127.0,86.14,2011-05-20 14:54,2011-05-20 14:58,202,2,172.29,1,3,1,131,Inactive,Win-back campaign
18287,United Kingdom,1837.28,3,1586.0,612.43,2011-05-22 10:39,2011-10-28 09:29,42,3,1837.28,3,4,4,344,Loyal customers,Nurture and recommend next purchase
18150,United Kingdom,566.58,3,332.0,188.86,2011-05-22 10:47,2011-11-07 16:49,31,3,566.58,3,4,3,343,Loyal customers,Nurture and recommend next purchase
16690,United Kingdom,208.63,2,138.0,104.31,2011-05-22 10:53,2011-10-27 10:58,43,2,208.63,3,3,1,331,Growing customers,Nurture and recommend next purchase
13555,United Kingdom,4098.88,4,2636.0,1024.72,2011-05-22 11:06,2011-09-27 12:36,73,4,4098.88,2,4,5,245,Loyal customers,Nurture and recommend next purchase
16038,United Kingdom,454.33,3,244.0,151.44,2011-05-22 11:29,2011-12-02 12:40,7,3,454.33,5,4,2,542,Loyal customers,Nurture and recommend next purchase
13972,United Kingdom,190.25,2,187.0,95.12,2011-05-22 11:34,2011-09-30 11:54,70,2,190.25,2,3,1,231,Inactive,Win-back campaign
13227,United Kingdom,257.7,1,99.0,257.7,2011-05-22 11:47,2011-05-22 11:47,201,1,257.7,1,2,2,122,Inactive,Win-back campaign
13657,United Kingdom,382.14,2,209.0,191.07,2011-05-22 12:35,2011-11-29 12:32,10,2,382.14,4,3,2,432,Growing customers,Nurture and recommend next purchase
17176,United Kingdom,306.13,1,170.0,306.13,2011-05-22 12:41,2011-05-22 12:41,201,1,306.13,1,2,2,122,Inactive,Win-back campaign
14837,United Kingdom,1641.2,4,1436.0,410.3,2011-05-22 12:49,2011-09-11 10:58,89,4,1641.2,2,4,4,244,Loyal customers,Nurture and recommend next purchase
14682,United Kingdom,52.0,2,80.0,26.0,2011-05-22 12:51,2011-06-05 12:12,187,2,52.0,1,3,1,131,Inactive,Win-back campaign
14921,United Kingdom,1316.07,2,953.0,658.03,2011-05-22 12:51,2011-11-09 13:17,29,2,1316.07,4,3,4,434,Loyal customers,Nurture and recommend next purchase
16341,United Kingdom,1959.38,4,1398.0,489.85,2011-05-22 13:20,2011-11-15 09:12,24,4,1959.38,4,4,4,444,Loyal customers,Nurture and recommend next purchase
14647,United Kingdom,236.04,1,91.0,236.04,2011-05-22 13:40,2011-05-22 13:40,200,1,236.04,1,2,2,122,Inactive,Win-back campaign
12710,Germany,1130.57,3,851.0,376.86,2011-05-22 14:05,2011-09-04 12:00,96,3,1130.57,2,4,4,244,Loyal customers,Nurture and recommend next purchase
15292,United Kingdom,178.39,1,55.0,178.39,2011-05-22 15:00,2011-05-22 15:00,200,1,178.39,1,2,1,121,Inactive,Win-back campaign
15705,United Kingdom,143.1,1,62.0,143.1,2011-05-22 15:37,2011-05-22 15:37,200,1,143.1,1,2,1,121,Inactive,Win-back campaign
13339,United Kingdom,860.12,1,326.0,860.12,2011-05-23 08:31,2011-05-23 08:31,200,1,860.12,1,2,3,123,Inactive,Win-back campaign
13885,United Kingdom,506.8,2,182.0,253.4,2011-05-23 08:52,2011-06-03 15:07,188,2,506.8,1,3,3,133,Inactive,Win-back campaign
12360,Austria,2662.06,3,1165.0,887.35,2011-05-23 09:43,2011-10-18 15:22,51,3,2662.06,3,4,5,345,Loyal customers,Nurture and recommend next purchase
13546,United Kingdom,621.09,3,357.0,207.03,2011-05-23 12:14,2011-11-27 14:50,11,3,621.09,4,4,3,443,Loyal customers,Nurture and recommend next purchase
17715,United Kingdom,326.4,1,384.0,326.4,2011-05-23 12:32,2011-05-23 12:32,200,1,326.4,1,2,2,122,Inactive,Win-back campaign
18160,United Kingdom,638.06,2,294.0,319.03,2011-05-23 13:41,2011-10-13 15:50,56,2,638.06,3,3,3,333,Growing customers,Nurture and recommend next purchase
15434,United Kingdom,997.48,5,647.0,199.5,2011-05-23 14:18,2011-12-01 13:33,7,5,997.48,5,5,4,554,Champions,Nurture and recommend next purchase
15734,United Kingdom,1339.45,2,346.0,669.73,2011-05-23 14:59,2011-08-17 10:50,114,2,1339.45,2,3,4,234,At-risk high value,Personal outreach + tailored offer
13737,United Kingdom,339.6,1,125.0,339.6,2011-05-23 16:32,2011-05-23 16:32,199,1,339.6,1,2,2,122,Inactive,Win-back campaign
13213,United Kingdom,1518.43,5,1360.0,303.69,2011-05-24 12:22,2011-10-14 11:42,56,5,1518.43,3,5,4,354,Loyal customers,Nurture and recommend next purchase
18018,United Kingdom,122.14,2,55.0,61.07,2011-05-24 13:22,2011-08-23 17:37,107,2,122.14,2,3,1,231,Inactive,Win-back campaign
15314,United Kingdom,327.97,1,313.0,327.97,2011-05-24 14:39,2011-05-24 14:39,198,1,327.97,1,2,2,122,Inactive,Win-back campaign
17521,United Kingdom,721.96,3,519.0,240.65,2011-05-24 15:14,2011-11-15 14:00,23,3,721.96,4,4,3,443,Loyal customers,Nurture and recommend next purchase
15042,United Kingdom,135.93,1,30.0,135.93,2011-05-24 16:25,2011-05-24 16:25,198,1,135.93,1,2,1,121,Inactive,Win-back campaign
12863,United Kingdom,504.2,1,188.0,504.2,2011-05-24 17:17,2011-10-18 14:15,51,1,504.2,3,2,3,323,Growing customers,Nurture and recommend next purchase
16091,United Kingdom,315.06,2,154.0,157.53,2011-05-25 09:18,2011-07-08 08:45,154,2,315.06,2,3,2,232,Inactive,Win-back campaign
15804,United Kingdom,3848.55,13,2567.0,296.04,2011-05-25 10:12,2011-12-09 12:31,0,13,3848.55,5,5,5,555,Champions,Nurture and recommend next purchase
14593,United Kingdom,617.15,3,330.0,205.72,2011-05-25 11:14,2011-11-18 12:48,21,3,617.15,4,4,3,443,Loyal customers,Nurture and recommend next purchase
14287,United Kingdom,151.23,3,261.0,50.41,2011-05-25 11:41,2011-12-01 13:25,7,3,151.23,5,4,1,541,Loyal customers,Nurture and recommend next purchase
16763,United Kingdom,594.9,1,319.0,594.9,2011-05-25 11:52,2011-06-07 14:24,184,1,594.9,1,2,3,123,Inactive,Win-back campaign
14705,United Kingdom,179.0,1,100.0,179.0,2011-05-25 12:39,2011-05-25 12:39,198,1,179.0,1,2,1,121,Inactive,Win-back campaign
12562,France,3781.74,7,1779.0,540.25,2011-05-25 12:44,2011-12-01 17:20,7,7,3781.74,5,5,5,555,Champions,Nurture and recommend next purchase
12815,Poland,1063.46,2,379.0,531.73,2011-05-25 13:34,2011-07-15 10:21,147,2,1063.46,2,3,4,234,At-risk high value,Personal outreach + tailored offer
14522,United Kingdom,974.54,4,525.0,243.63,2011-05-25 16:01,2011-11-15 13:24,23,4,974.54,4,4,4,444,Loyal customers,Nurture and recommend next purchase
16448,United Kingdom,182.99,1,76.0,182.99,2011-05-25 16:28,2011-05-25 16:28,197,1,182.99,1,2,1,121,Inactive,Win-back campaign
14584,United Kingdom,1020.06,4,381.0,255.01,2011-05-25 17:31,2011-06-23 18:33,168,4,1020.06,2,4,4,244,Loyal customers,Nurture and recommend next purchase
12974,United Kingdom,144.8,1,24.0,144.8,2011-05-26 09:33,2011-05-26 09:33,197,1,144.8,1,2,1,121,Inactive,Win-back campaign
12987,United Kingdom,545.0,2,219.0,272.5,2011-05-26 12:00,2011-09-27 12:03,73,2,545.0,2,3,3,233,Inactive,Win-back campaign
14816,United Kingdom,271.85,1,5.0,271.85,2011-05-26 13:16,2011-05-26 13:16,196,1,271.85,1,2,2,122,Inactive,Win-back campaign
15852,United Kingdom,160.71,2,48.0,80.36,2011-05-26 13:26,2011-06-06 11:22,186,2,160.71,1,3,1,131,Inactive,Win-back campaign
16624,United Kingdom,810.57,2,488.0,405.28,2011-05-26 14:20,2011-09-20 12:39,80,2,810.57,2,3,3,233,Inactive,Win-back campaign
12493,France,416.79,2,207.0,208.4,2011-05-26 14:53,2011-06-27 10:17,165,2,416.79,2,3,2,232,Inactive,Win-back campaign
18232,United Kingdom,582.47,4,302.0,145.62,2011-05-26 16:30,2011-09-19 11:49,81,4,582.47,2,4,3,243,Inactive,Win-back campaign
18073,United Kingdom,3846.74,12,3102.0,320.56,2011-05-26 19:38,2011-08-17 14:02,113,12,3846.74,2,5,5,255,Loyal customers,Nurture and recommend next purchase
16369,United Kingdom,1545.41,3,1030.0,515.14,2011-05-27 09:39,2011-11-21 16:25,17,3,1545.41,4,4,4,444,Loyal customers,Nurture and recommend next purchase
14280,United Kingdom,134.04,1,52.0,134.04,2011-05-27 10:37,2011-05-27 10:37,196,1,134.04,1,2,1,121,Inactive,Win-back campaign
13135,United Kingdom,3096.0,1,4300.0,3096.0,2011-05-27 10:52,2011-05-27 10:52,196,1,3096.0,1,2,5,125,At-risk high value,Personal outreach + tailored offer
17345,United Kingdom,519.69,4,341.0,129.92,2011-05-27 12:26,2011-11-24 15:03,14,4,519.69,4,4,3,443,Loyal customers,Nurture and recommend next purchase
16275,United Kingdom,559.87,1,336.0,559.87,2011-05-27 12:41,2011-05-27 12:41,196,1,559.87,1,2,3,123,Inactive,Win-back campaign
14338,United Kingdom,554.22,2,335.0,277.11,2011-05-27 13:30,2011-07-04 16:00,157,2,554.22,2,3,3,233,Inactive,Win-back campaign
15402,United Kingdom,626.77,2,694.0,313.38,2011-05-27 13:32,2011-07-14 12:17,148,2,626.77,2,3,3,233,Inactive,Win-back campaign
12876,Belgium,2218.02,2,1941.0,1109.01,2011-05-27 13:34,2011-10-13 12:26,57,2,2218.02,3,3,5,335,Loyal customers,Nurture and recommend next purchase
16323,United Kingdom,207.5,1,50.0,207.5,2011-05-27 14:48,2011-05-27 14:48,195,1,207.5,1,2,1,121,Inactive,Win-back campaign
12426,Germany,582.73,1,258.0,582.73,2011-05-29 12:26,2011-05-29 12:26,194,1,582.73,1,2,3,123,Inactive,Win-back campaign
14451,United Kingdom,643.9,2,378.0,321.95,2011-05-29 12:35,2011-10-10 13:38,59,2,643.9,3,3,3,333,Growing customers,Nurture and recommend next purchase
14823,United Kingdom,321.43,3,88.0,107.14,2011-05-29 12:48,2011-06-12 13:12,179,3,321.43,1,4,2,142,Inactive,Win-back campaign
15897,United Kingdom,208.59,2,223.0,104.3,2011-05-29 13:32,2011-05-29 13:50,193,2,208.59,1,3,1,131,Inactive,Win-back campaign
17051,United Kingdom,240.89,1,179.0,240.89,2011-05-29 14:13,2011-05-29 14:13,193,1,240.89,1,2,2,122,Inactive,Win-back campaign
15925,United Kingdom,207.15,1,93.0,207.15,2011-05-29 15:35,2011-05-29 15:35,193,1,207.15,1,2,1,121,Inactive,Win-back campaign
12787,Netherlands,463.66,3,261.0,154.55,2011-05-31 09:36,2011-11-30 08:44,9,3,463.66,5,4,3,543,Loyal customers,Nurture and recommend next purchase
15863,United Kingdom,68.84,2,19.0,34.42,2011-05-31 11:36,2011-11-14 12:49,25,2,68.84,4,3,1,431,Growing customers,Nurture and recommend next purchase
16483,United Kingdom,139.35,1,44.0,139.35,2011-05-31 13:08,2011-05-31 13:08,191,1,139.35,1,2,1,121,Inactive,Win-back campaign
13398,United Kingdom,457.34,1,281.0,457.34,2011-05-31 13:17,2011-05-31 13:17,191,1,457.34,1,2,2,122,Inactive,Win-back campaign
13070,United Kingdom,228.8,1,110.0,228.8,2011-05-31 13:45,2011-05-31 13:45,191,1,228.8,1,2,1,121,Inactive,Win-back campaign
14819,United Kingdom,272.07,2,109.0,136.03,2011-05-31 13:50,2011-10-06 13:41,63,2,272.07,3,3,2,332,Growing customers,Nurture and recommend next purchase
12790,Netherlands,324.92,1,166.0,324.92,2011-05-31 14:14,2011-05-31 14:14,191,1,324.92,1,2,2,122,Inactive,Win-back campaign
15163,United Kingdom,304.47,2,186.0,152.23,2011-05-31 15:22,2011-11-21 13:10,17,2,304.47,4,3,2,432,Growing customers,Nurture and recommend next purchase
18204,United Kingdom,1960.95,3,1190.0,653.65,2011-05-31 15:26,2011-09-29 16:44,70,3,1960.95,2,4,4,244,Loyal customers,Nurture and recommend next purchase
15124,United Kingdom,184.19,2,233.0,92.09,2011-06-01 09:06,2011-11-17 10:09,22,2,184.19,4,3,1,431,Growing customers,Nurture and recommend next purchase
12473,Germany,2837.73,5,2414.0,567.55,2011-06-01 10:15,2011-11-10 13:48,28,5,2837.73,4,5,5,455,Champions,Nurture and recommend next purchase
16969,United Kingdom,650.41,3,816.0,216.8,2011-06-01 12:10,2011-10-31 13:12,38,3,650.41,3,4,3,343,Loyal customers,Nurture and recommend next purchase
14597,United Kingdom,866.24,2,566.0,433.12,2011-06-01 12:33,2011-11-28 13:13,10,2,866.24,4,3,3,433,Loyal customers,Nurture and recommend next purchase
13917,United Kingdom,272.04,2,228.0,136.02,2011-06-01 12:46,2011-10-21 09:56,49,2,272.04,3,3,2,332,Growing customers,Nurture and recommend next purchase
13062,United Kingdom,346.98,1,343.0,346.98,2011-06-01 15:12,2011-06-01 15:12,190,1,346.98,1,2,2,122,Inactive,Win-back campaign
16484,United Kingdom,379.4,2,200.0,189.7,2011-06-02 10:39,2011-06-19 12:06,173,2,379.4,2,3,2,232,Inactive,Win-back campaign
15184,United Kingdom,402.2,2,199.0,201.1,2011-06-02 12:06,2011-11-10 13:41,28,2,402.2,4,3,2,432,Growing customers,Nurture and recommend next purchase
18135,United Kingdom,681.91,5,349.0,136.38,2011-06-02 14:04,2011-11-10 19:32,28,5,681.91,4,5,3,453,Loyal customers,Nurture and recommend next purchase
14453,United Kingdom,119.93,1,49.0,119.93,2011-06-02 14:15,2011-06-02 14:15,189,1,119.93,1,2,1,121,Inactive,Win-back campaign
17900,United Kingdom,15.0,2,73.0,7.5,2011-06-02 14:28,2011-06-28 12:09,164,2,15.0,2,3,1,231,Inactive,Win-back campaign
13437,United Kingdom,3408.06,7,1283.0,486.87,2011-06-02 14:30,2011-11-25 14:00,13,7,3408.06,4,5,5,455,Champions,Nurture and recommend next purchase
12517,Germany,2443.65,5,1361.0,488.73,2011-06-02 15:13,2011-11-11 14:04,27,5,2443.65,4,5,5,455,Champions,Nurture and recommend next purchase
16529,United Kingdom,455.25,1,198.0,455.25,2011-06-02 17:23,2011-06-02 17:23,189,1,455.25,1,2,2,122,Inactive,Win-back campaign
17531,United Kingdom,293.45,1,136.0,293.45,2011-06-02 19:17,2011-08-11 10:19,120,1,293.45,2,2,2,222,Inactive,Win-back campaign
16239,United Kingdom,372.9,2,228.0,186.45,2011-06-03 09:30,2011-10-14 08:29,56,2,372.9,3,3,2,332,Growing customers,Nurture and recommend next purchase
14500,United Kingdom,356.85,3,117.0,118.95,2011-06-03 10:08,2011-09-12 16:45,87,3,356.85,2,4,2,242,Inactive,Win-back campaign
16117,United Kingdom,232.21,1,130.0,232.21,2011-06-03 11:42,2011-06-03 11:42,189,1,232.21,1,2,1,121,Inactive,Win-back campaign
13248,United Kingdom,465.68,2,305.0,232.84,2011-06-03 13:05,2011-08-07 12:40,124,2,465.68,2,3,3,233,Inactive,Win-back campaign
16967,United Kingdom,319.02,1,333.0,319.02,2011-06-03 14:24,2011-06-03 14:24,188,1,319.02,1,2,2,122,Inactive,Win-back campaign
15405,United Kingdom,349.1,1,193.0,349.1,2011-06-03 14:44,2011-06-03 14:44,188,1,349.1,1,2,2,122,Inactive,Win-back campaign
16659,United Kingdom,39.12,1,72.0,39.12,2011-06-03 15:03,2011-06-03 15:03,188,1,39.12,1,2,1,121,Inactive,Win-back campaign
16880,United Kingdom,1491.43,7,746.0,213.06,2011-06-03 16:45,2011-11-09 11:33,30,7,1491.43,4,5,4,454,Champions,Nurture and recommend next purchase
13435,United Kingdom,3794.49,7,2129.0,542.07,2011-06-03 17:07,2011-12-04 14:59,4,7,3794.49,5,5,5,555,Champions,Nurture and recommend next purchase
13131,United Kingdom,1039.3,3,447.0,346.43,2011-06-05 10:54,2011-11-16 13:21,22,3,1039.3,4,4,4,444,Loyal customers,Nurture and recommend next purchase
14891,United Kingdom,554.38,2,505.0,277.19,2011-06-05 10:58,2011-07-14 18:08,147,2,554.38,2,3,3,233,Inactive,Win-back campaign
16682,United Kingdom,1028.0,5,1040.0,205.6,2011-06-05 11:02,2011-12-05 12:13,4,5,1028.0,5,5,4,554,Champions,Nurture and recommend next purchase
15453,United Kingdom,1371.77,7,837.0,195.97,2011-06-05 12:37,2011-12-08 10:59,1,7,1371.77,5,5,4,554,Champions,Nurture and recommend next purchase
16963,United Kingdom,110.55,1,35.0,110.55,2011-06-05 13:48,2011-06-05 13:48,186,1,110.55,1,2,1,121,Inactive,Win-back campaign
