review_id,product_id,user_id,review_date,year,month,star_rating,sentiment,verified_purchase,is_fake_review,review_length_words,has_title,title_word_count,num_images_attached,helpful_votes,total_votes,helpful_ratio,days_since_purchase,reviewer_review_count,is_top_reviewer,is_early_review,exclamation_marks,all_caps_ratio,readability_score,category,price_usd,price_tier,brand_tier
R00045888,P001338,U022842,2024-09-12,2024,9,1,negative,1,0,61,1,6,0,2,3,0.667,19,49,1,0,0,0.038,64.3,Sports & Outdoors,64.67,mid,premium
R00045889,P002204,U001971,2024-11-01,2024,11,4,positive,1,0,33,1,8,0,0,0,0.0,16,16,0,0,0,0.007,67.1,Clothing,41.5,low,mid
R00045890,P004825,U024447,2023-10-25,2023,10,3,neutral,1,0,40,1,8,1,31,35,0.886,10,18,0,0,0,0.077,44.1,Home & Kitchen,53.94,mid,budget
R00045891,P004980,U032355,2024-10-18,2024,10,3,neutral,1,0,37,1,6,0,8,8,1.0,6,11,0,0,0,0.052,81.0,Food & Grocery,13.88,budget,premium
R00045892,P002619,U029491,2021-02-17,2021,2,2,negative,1,0,34,0,0,0,9,9,1.0,9,17,0,0,0,0.076,98.7,Toys & Games,36.51,low,mid
R00045893,P004147,U006151,2023-07-17,2023,7,5,positive,0,0,34,0,0,0,3,3,1.0,123,13,0,0,1,0.023,80.2,Electronics,97.28,mid,mid
R00045894,P002577,U033349,2022-10-13,2022,10,5,positive,1,0,186,0,0,3,31,39,0.795,5,45,1,0,2,0.075,72.7,Beauty,34.31,low,premium
R00045895,P000597,U007139,2023-12-17,2023,12,4,positive,0,0,59,0,0,0,2,2,1.0,20,13,0,0,0,0.025,86.1,Beauty,14.81,budget,premium
R00045896,P000670,U033155,2023-01-13,2023,1,5,positive,1,0,45,1,9,0,3,3,1.0,47,49,1,0,0,0.043,81.3,Home & Kitchen,67.35,mid,mid
R00045897,P002095,U011311,2023-03-04,2023,3,4,positive,0,0,38,0,0,0,16,17,0.941,6,48,1,0,0,0.032,65.8,Health,31.96,low,budget
R00045898,P001959,U006937,2020-10-23,2020,10,5,positive,0,0,97,0,0,0,1,1,1.0,7,28,1,0,2,0.041,50.9,Health,27.82,low,mid
R00045899,P000442,U009917,2021-04-16,2021,4,4,positive,0,0,48,1,7,0,45,55,0.818,10,48,1,0,0,0.066,66.5,Electronics,280.67,premium,mid
R00045900,P001180,U002630,2023-08-11,2023,8,3,neutral,1,0,30,0,0,0,9,12,0.75,54,8,0,0,0,0.026,77.3,Clothing,39.11,low,budget
R00045901,P002517,U016445,2024-06-18,2024,6,3,neutral,0,0,29,1,11,0,1,1,1.0,49,9,0,0,0,0.004,73.3,Electronics,186.64,high,budget
R00045902,P001371,U019596,2024-05-15,2024,5,3,neutral,1,0,51,1,11,0,3,3,1.0,3,9,0,0,0,0.022,68.9,Electronics,213.8,high,premium
R00045903,P000287,U012658,2022-07-14,2022,7,5,positive,1,1,65,1,3,2,1,2,0.5,13,22,0,0,4,0.323,34.7,Electronics,121.65,high,budget
R00045904,P001491,U036872,2024-09-09,2024,9,3,neutral,1,0,38,1,10,0,4,5,0.8,3,9,0,0,0,0.078,59.1,Electronics,486.33,premium,budget
R00045905,P000240,U029278,2023-08-21,2023,8,4,positive,1,0,72,1,6,2,1,1,1.0,4,41,1,0,0,0.021,85.1,Electronics,120.99,high,budget
R00045906,P002542,U007289,2024-09-27,2024,9,1,negative,1,0,41,1,4,1,101,120,0.842,4,36,1,0,0,0.02,60.0,Home & Kitchen,62.55,mid,mid
R00045907,P003218,U027110,2021-06-04,2021,6,2,negative,1,0,63,1,5,0,6,6,1.0,35,46,1,0,0,0.03,61.2,Electronics,162.74,high,mid
R00045908,P000499,U023372,2022-04-02,2022,4,2,negative,1,0,46,1,6,1,2,2,1.0,8,9,0,0,0,0.017,75.6,Home & Kitchen,45.48,low,mid
R00045909,P003621,U014750,2023-08-28,2023,8,1,negative,1,1,43,1,5,0,26,30,0.867,19,3,0,0,7,0.106,60.0,Sports & Outdoors,105.38,high,mid
R00045910,P004026,U023534,2021-07-14,2021,7,5,positive,1,0,91,1,11,0,1,1,1.0,46,29,1,0,1,0.074,86.2,Food & Grocery,58.33,mid,budget
R00045911,P001381,U037501,2023-11-26,2023,11,2,negative,1,0,82,1,3,0,1,1,1.0,15,5,0,0,0,0.032,62.4,Home & Kitchen,30.48,low,budget
R00045912,P001636,U020682,2024-12-26,2024,12,5,positive,1,0,39,1,8,5,21,23,0.913,4,40,1,0,2,0.029,64.6,Home & Kitchen,17.3,budget,mid
R00045913,P004658,U005077,2023-04-12,2023,4,3,neutral,1,0,41,1,4,0,54,60,0.9,5,15,0,0,0,0.044,52.5,Electronics,172.45,high,premium
R00045914,P004199,U030900,2023-08-01,2023,8,1,negative,1,0,173,1,3,0,13,16,0.812,64,30,1,0,0,0.045,90.5,Electronics,135.29,high,mid
R00045915,P003076,U008551,2023-06-24,2023,6,4,positive,0,0,9,1,7,1,1,1,1.0,19,20,0,0,0,0.05,53.5,Health,29.98,low,premium
R00045916,P000751,U023529,2024-09-22,2024,9,5,positive,1,0,171,1,7,5,5,5,1.0,50,27,1,0,2,0.002,67.5,Clothing,142.25,high,mid
R00045917,P001834,U010790,2021-10-05,2021,10,4,positive,1,0,87,0,0,0,3,3,1.0,2,29,1,0,0,0.034,57.8,Clothing,50.26,mid,budget
R00045918,P000267,U006342,2023-05-13,2023,5,3,neutral,1,0,56,1,9,5,1,1,1.0,44,28,1,0,0,0.001,58.0,Clothing,48.15,low,budget
R00045919,P001929,U016530,2024-10-05,2024,10,5,positive,0,0,99,1,11,2,1,1,1.0,4,3,0,0,1,0.025,73.4,Electronics,117.33,high,premium
R00045920,P000248,U022299,2023-09-30,2023,9,4,positive,1,0,53,1,8,0,9,9,1.0,19,5,0,0,0,0.022,58.1,Home & Kitchen,73.35,mid,budget
R00045921,P004224,U001342,2024-08-03,2024,8,5,positive,1,0,32,1,4,0,1,1,1.0,19,41,1,0,1,0.019,75.7,Electronics,117.25,high,budget
R00045922,P002217,U032677,2024-03-08,2024,3,5,positive,0,0,61,0,0,0,29,31,0.935,32,26,1,0,1,0.007,71.1,Electronics,389.23,premium,mid
R00045923,P003970,U034606,2024-07-11,2024,7,5,positive,1,0,15,1,11,0,2,2,1.0,44,22,0,0,1,0.033,66.5,Electronics,233.89,high,mid
R00045924,P000810,U009978,2022-12-15,2022,12,3,neutral,1,0,107,1,3,1,1,1,1.0,8,1,0,0,0,0.06,73.3,Automotive,107.55,high,mid
R00045925,P002440,U022331,2024-06-25,2024,6,5,positive,1,0,99,1,4,0,16,18,0.889,34,21,0,0,0,0.02,60.3,Beauty,15.96,budget,budget
R00045926,P003106,U034829,2024-05-20,2024,5,5,positive,1,0,26,1,8,0,10,14,0.714,13,48,1,0,1,0.041,43.3,Beauty,34.71,low,mid
R00045927,P004290,U008306,2020-10-25,2020,10,4,positive,1,0,25,1,10,0,2,2,1.0,11,43,1,0,0,0.065,100.0,Sports & Outdoors,128.26,high,budget
R00045928,P000452,U024929,2022-01-05,2022,1,3,neutral,1,0,24,0,0,0,1,1,1.0,15,3,0,0,0,0.01,76.6,Health,47.95,low,mid
R00045929,P000985,U000824,2024-05-08,2024,5,2,negative,1,0,34,1,7,2,1,2,0.5,24,38,1,0,0,0.032,67.7,Electronics,247.14,high,budget
R00045930,P003303,U009526,2024-06-30,2024,6,4,positive,1,0,82,1,8,1,0,0,0.0,11,44,1,0,0,0.032,63.9,Clothing,17.09,budget,budget
R00045931,P002725,U004680,2023-07-24,2023,7,3,neutral,1,0,56,1,9,3,9,10,0.9,60,4,0,0,0,0.062,70.9,Electronics,184.21,high,mid
R00045932,P003464,U021055,2022-11-29,2022,11,5,positive,0,1,135,1,9,0,1,1,1.0,14,4,0,0,2,0.382,81.4,Clothing,21.58,low,budget
R00045933,P001537,U010571,2024-02-24,2024,2,3,neutral,1,0,40,1,7,0,2,2,1.0,43,23,0,0,0,0.067,83.4,Toys & Games,17.41,budget,budget
R00045934,P002986,U038220,2023-12-22,2023,12,1,negative,1,0,172,1,7,0,11,13,0.846,11,2,0,0,0,0.052,71.4,Clothing,21.53,low,premium
R00045935,P000451,U020249,2024-06-27,2024,6,3,neutral,0,0,50,1,3,0,18,18,1.0,15,46,1,0,0,0.05,66.0,Electronics,258.69,premium,budget
R00045936,P001913,U003065,2024-09-11,2024,9,3,neutral,1,0,48,1,3,4,6,6,1.0,15,11,0,0,0,0.049,47.0,Health,30.34,low,mid
R00045937,P003181,U012709,2024-01-30,2024,1,4,positive,0,0,60,1,11,0,6,8,0.75,12,9,0,0,0,0.038,75.7,Food & Grocery,50.35,mid,budget
R00045938,P000609,U014050,2024-04-07,2024,4,2,negative,1,0,137,1,6,0,3,3,1.0,8,8,0,0,0,0.036,82.4,Beauty,18.35,budget,budget
R00045939,P001710,U034789,2024-11-03,2024,11,3,neutral,0,0,56,1,9,0,0,0,0.0,3,21,0,0,0,0.015,68.0,Clothing,30.52,low,mid
R00045940,P000129,U031090,2021-02-27,2021,2,3,neutral,1,0,23,1,9,0,6,6,1.0,63,31,1,0,0,0.073,62.0,Electronics,238.69,high,mid
R00045941,P002687,U028698,2021-01-26,2021,1,5,positive,1,0,74,1,9,0,8,9,0.889,10,48,1,0,0,0.018,50.4,Clothing,18.76,budget,budget
R00045942,P003794,U035090,2024-07-25,2024,7,5,positive,1,0,123,0,0,0,0,0,0.0,8,11,0,0,2,0.07,51.8,Electronics,457.19,premium,mid
R00045943,P002571,U000070,2023-04-26,2023,4,1,negative,0,0,52,1,10,3,10,12,0.833,6,25,1,0,0,0.046,54.7,Electronics,185.86,high,mid
R00045944,P003089,U016451,2023-07-03,2023,7,4,positive,1,0,39,1,10,0,7,7,1.0,6,11,0,0,0,0.007,60.8,Books,26.19,low,premium
R00045945,P002096,U029437,2020-12-31,2020,12,5,positive,0,0,47,1,10,0,23,27,0.852,4,12,0,0,0,0.036,70.6,Home & Kitchen,130.83,high,budget
R00045946,P001007,U018137,2022-08-28,2022,8,4,positive,1,0,58,0,0,0,4,4,1.0,8,34,1,0,0,0.027,49.7,Food & Grocery,55.88,mid,budget
R00045947,P003876,U028805,2022-06-07,2022,6,5,positive,0,0,60,1,11,0,32,35,0.914,21,29,1,0,0,0.017,54.9,Home & Kitchen,92.35,mid,mid
R00045948,P001803,U022728,2024-05-13,2024,5,1,negative,1,0,94,1,5,0,18,22,0.818,15,5,0,0,0,0.026,83.8,Electronics,74.39,mid,premium
R00045949,P001362,U002066,2023-06-14,2023,6,4,positive,0,0,77,1,8,3,10,11,0.909,21,46,1,0,0,0.002,81.6,Home & Kitchen,108.73,high,premium
R00045950,P002429,U038046,2024-05-19,2024,5,5,positive,1,0,101,1,8,0,3,4,0.75,23,31,1,0,1,0.056,69.5,Sports & Outdoors,21.88,low,mid
R00045951,P002078,U011826,2024-11-30,2024,11,4,positive,1,0,32,1,5,0,11,11,1.0,14,45,1,0,0,0.029,65.1,Clothing,36.74,low,budget
R00045952,P000805,U033056,2021-09-21,2021,9,1,negative,0,0,43,1,6,0,1,1,1.0,34,21,0,0,0,0.042,55.3,Electronics,109.43,high,budget
R00045953,P003074,U002015,2024-12-01,2024,12,2,negative,1,0,38,1,8,0,0,0,0.0,3,24,0,0,0,0.07,87.0,Beauty,27.63,low,mid
R00045954,P001434,U019813,2022-05-08,2022,5,4,positive,1,0,76,1,7,0,12,14,0.857,7,25,1,0,0,0.036,74.9,Electronics,193.89,high,premium
R00045955,P000324,U033924,2024-10-19,2024,10,3,neutral,1,0,33,1,11,0,13,15,0.867,2,11,0,0,0,0.049,66.4,Books,10.27,budget,mid
R00045956,P004933,U008801,2022-06-07,2022,6,4,positive,1,0,45,1,7,0,1,1,1.0,15,4,0,0,0,0.072,53.2,Toys & Games,13.0,budget,mid
R00045957,P004449,U009098,2024-08-26,2024,8,5,positive,0,0,116,1,4,1,0,0,0.0,21,42,1,0,1,0.052,74.7,Books,22.29,low,mid
R00045958,P004462,U001170,2024-10-13,2024,10,3,neutral,1,0,75,1,10,0,7,8,0.875,35,43,1,0,0,0.008,58.3,Home & Kitchen,28.13,low,premium
R00045959,P002153,U025604,2023-03-23,2023,3,4,positive,0,0,27,1,4,1,6,6,1.0,22,10,0,0,0,0.001,66.2,Toys & Games,87.7,mid,premium
R00045960,P002466,U008045,2020-01-25,2020,1,1,negative,0,0,78,1,10,0,2,2,1.0,17,49,1,1,0,0.013,69.2,Beauty,39.09,low,budget
R00045961,P001422,U021181,2022-11-27,2022,11,5,positive,1,0,106,0,0,0,3,6,0.5,5,31,1,0,1,0.067,71.4,Books,46.19,low,mid
R00045962,P003669,U015449,2023-11-18,2023,11,3,neutral,1,0,65,1,4,0,3,3,1.0,4,22,0,0,0,0.028,54.3,Home & Kitchen,203.6,high,mid
R00045963,P001441,U018184,2021-12-06,2021,12,4,positive,0,0,17,1,8,0,1,1,1.0,10,4,0,0,0,0.045,79.4,Clothing,80.87,mid,mid
R00045964,P001818,U021665,2022-01-22,2022,1,4,positive,0,0,22,1,7,0,8,9,0.889,67,20,0,0,0,0.002,76.1,Home & Kitchen,46.23,low,budget
R00045965,P004275,U007306,2023-04-01,2023,4,3,neutral,1,0,113,1,4,0,21,23,0.913,66,16,0,0,0,0.075,58.2,Clothing,57.99,mid,mid
R00045966,P000692,U036820,2021-12-10,2021,12,1,negative,1,0,67,1,6,2,13,16,0.812,9,29,1,0,0,0.038,85.1,Health,63.84,mid,premium
R00045967,P000479,U038622,2023-12-31,2023,12,3,neutral,0,0,47,1,4,5,6,8,0.75,4,20,0,0,0,0.04,71.8,Sports & Outdoors,62.79,mid,mid
R00045968,P001922,U033139,2024-09-01,2024,9,2,negative,1,0,141,0,0,0,21,21,1.0,7,49,1,0,0,0.073,68.7,Clothing,33.8,low,premium
R00045969,P002676,U008534,2024-01-03,2024,1,4,positive,1,0,80,1,8,0,2,2,1.0,17,19,0,0,0,0.031,76.5,Books,28.28,low,mid
R00045970,P002395,U037473,2022-11-03,2022,11,3,neutral,1,0,66,1,8,0,15,17,0.882,6,22,0,0,0,0.018,62.5,Sports & Outdoors,85.67,mid,mid
R00045971,P001272,U021058,2023-10-06,2023,10,4,positive,1,0,85,1,9,0,1,1,1.0,40,39,1,0,0,0.045,56.7,Home & Kitchen,37.43,low,mid
R00045972,P000957,U013215,2023-10-31,2023,10,3,neutral,1,0,61,1,5,0,2,2,1.0,9,13,0,0,0,0.046,59.1,Toys & Games,9.76,budget,mid
R00045973,P001842,U006540,2024-12-27,2024,12,5,positive,1,0,203,1,5,0,3,3,1.0,11,7,0,0,2,0.073,58.3,Books,44.7,low,budget
R00045974,P000632,U015203,2024-07-18,2024,7,5,positive,1,0,40,1,10,0,1,1,1.0,12,33,1,0,2,0.025,92.5,Toys & Games,40.74,low,mid
R00045975,P002700,U037424,2023-02-13,2023,2,2,negative,0,0,43,1,11,0,0,0,0.0,20,24,0,0,0,0.059,64.3,Health,85.13,mid,mid
R00045976,P003694,U014098,2024-08-25,2024,8,4,positive,1,0,109,1,8,0,1,1,1.0,14,6,0,0,0,0.072,52.7,Books,5.53,budget,premium
R00045977,P000301,U007601,2022-09-29,2022,9,5,positive,1,0,66,1,5,3,30,33,0.909,22,15,0,0,1,0.005,55.2,Toys & Games,21.46,low,mid
R00045978,P004217,U031341,2023-08-05,2023,8,4,positive,1,0,53,1,4,0,2,2,1.0,9,33,1,0,0,0.059,67.1,Beauty,12.33,budget,budget
R00045979,P001331,U001354,2024-02-16,2024,2,2,negative,0,0,21,1,6,2,13,16,0.812,6,46,1,0,0,0.072,85.8,Toys & Games,22.04,low,mid
R00045980,P003893,U012120,2021-06-17,2021,6,4,positive,1,0,104,1,11,0,15,16,0.938,5,7,0,0,0,0.032,53.3,Books,32.01,low,premium
R00045981,P000875,U021324,2023-06-09,2023,6,4,positive,1,0,79,1,11,0,12,12,1.0,5,35,1,0,0,0.042,57.7,Beauty,55.77,mid,mid
R00045982,P000310,U024012,2023-06-01,2023,6,4,positive,1,0,82,1,8,0,10,10,1.0,1,35,1,0,0,0.046,81.2,Electronics,197.64,high,premium
R00045983,P001167,U004273,2021-10-28,2021,10,5,positive,1,0,67,1,3,0,8,11,0.727,16,44,1,0,2,0.024,68.9,Toys & Games,30.87,low,premium
R00045984,P004342,U034241,2024-01-22,2024,1,5,positive,1,0,62,1,8,2,0,0,0.0,20,25,1,0,1,0.045,67.7,Electronics,144.71,high,mid
R00045985,P002673,U004616,2022-03-24,2022,3,3,neutral,1,0,28,1,3,0,10,11,0.909,4,22,0,0,0,0.046,70.5,Home & Kitchen,82.96,mid,mid
R00045986,P004038,U012451,2024-04-23,2024,4,5,positive,1,0,91,0,0,0,0,0,0.0,8,40,1,0,2,0.059,56.3,Health,53.5,mid,budget
R00045987,P002835,U033662,2024-11-25,2024,11,5,positive,1,0,63,1,9,0,1,2,0.5,10,1,0,0,2,0.041,50.8,Beauty,18.39,budget,mid
R00045988,P004698,U020403,2024-05-26,2024,5,3,neutral,0,0,50,1,8,0,3,4,0.75,6,4,0,0,0,0.002,85.0,Home & Kitchen,80.86,mid,mid
R00045989,P001258,U021787,2021-01-25,2021,1,4,positive,1,0,24,1,10,0,2,2,1.0,65,4,0,0,0,0.025,76.5,Toys & Games,16.95,budget,mid
R00045990,P000357,U038213,2023-05-15,2023,5,3,neutral,1,0,38,1,11,0,2,2,1.0,10,32,1,0,0,0.009,88.1,Toys & Games,27.73,low,premium
R00045991,P001535,U028048,2024-05-21,2024,5,3,neutral,1,0,118,1,10,0,4,5,0.8,8,23,0,0,0,0.037,88.4,Electronics,153.16,high,mid
R00045992,P002236,U018524,2024-10-24,2024,10,2,negative,1,0,85,1,11,0,6,6,1.0,4,6,0,0,0,0.07,51.1,Health,15.5,budget,mid
R00045993,P001662,U035929,2022-12-29,2022,12,5,positive,1,0,118,1,7,0,9,9,1.0,226,11,0,0,0,0.067,65.9,Sports & Outdoors,25.52,low,mid
R00045994,P002752,U004205,2023-11-26,2023,11,5,positive,1,0,18,1,9,0,0,0,0.0,9,30,1,0,0,0.065,73.9,Beauty,51.89,mid,premium
R00045995,P002828,U016857,2024-06-21,2024,6,4,positive,1,0,54,1,5,0,46,54,0.852,7,39,1,0,0,0.009,72.0,Clothing,129.07,high,premium
R00045996,P001591,U010540,2024-06-06,2024,6,4,positive,1,0,45,0,0,0,5,6,0.833,6,4,0,0,0,0.039,82.9,Clothing,107.88,high,mid
R00045997,P004551,U010860,2023-11-24,2023,11,3,neutral,0,0,110,0,0,0,15,19,0.789,70,43,1,0,0,0.024,95.5,Electronics,84.9,mid,budget
R00045998,P001869,U028132,2024-11-03,2024,11,4,positive,1,1,45,1,5,0,1,1,1.0,4,48,1,0,7,0.13,66.2,Books,26.76,low,budget
R00045999,P002595,U035656,2024-12-27,2024,12,3,neutral,0,0,41,1,7,0,5,6,0.833,30,2,0,0,0,0.053,47.2,Clothing,30.82,low,budget
R00046000,P002563,U019097,2024-05-10,2024,5,4,positive,1,0,53,0,0,0,3,3,1.0,4,3,0,0,0,0.042,90.3,Beauty,21.71,low,premium
R00046001,P004371,U029881,2022-05-28,2022,5,4,positive,0,0,25,1,4,0,5,5,1.0,2,30,1,0,0,0.014,72.6,Clothing,313.17,premium,budget
R00046002,P003625,U036629,2023-01-09,2023,1,2,negative,0,0,72,0,0,0,5,5,1.0,34,36,1,0,0,0.013,58.4,Sports & Outdoors,27.26,low,mid
R00046003,P001344,U015567,2023-03-29,2023,3,2,negative,1,0,18,1,9,0,9,9,1.0,60,38,1,0,0,0.074,58.2,Books,18.22,budget,budget
R00046004,P003477,U009105,2023-09-04,2023,9,5,positive,1,0,57,1,4,0,2,3,0.667,6,41,1,0,0,0.004,64.9,Toys & Games,7.64,budget,budget
R00046005,P001024,U014836,2021-08-22,2021,8,5,positive,0,0,82,1,3,0,2,2,1.0,10,14,0,0,0,0.012,56.5,Books,16.33,budget,premium
R00046006,P004924,U002009,2024-01-29,2024,1,5,positive,1,0,78,1,10,0,2,3,0.667,13,34,1,0,0,0.069,53.7,Health,47.93,low,mid
R00046007,P003949,U025830,2023-10-08,2023,10,4,positive,1,0,45,1,5,0,87,100,0.87,9,44,1,0,0,0.061,62.6,Health,57.82,mid,budget
R00046008,P000448,U015103,2022-05-04,2022,5,5,positive,1,0,32,1,5,0,1,1,1.0,23,42,1,0,2,0.071,96.6,Sports & Outdoors,218.75,high,mid
R00046009,P004266,U009168,2024-07-05,2024,7,4,positive,0,0,59,0,0,0,3,4,0.75,14,36,1,0,0,0.077,67.3,Books,34.48,low,mid
R00046010,P002891,U035802,2024-08-17,2024,8,1,negative,1,0,133,1,3,0,12,15,0.8,49,46,1,0,0,0.012,43.6,Electronics,178.47,high,budget
R00046011,P000989,U000230,2022-04-30,2022,4,1,negative,0,0,29,1,3,0,4,4,1.0,38,35,1,0,0,0.075,66.3,Home & Kitchen,121.78,high,budget
R00046012,P000289,U021389,2021-07-30,2021,7,3,neutral,1,0,45,0,0,3,9,9,1.0,9,3,0,0,0,0.057,76.9,Books,9.31,budget,budget
R00046013,P001872,U009878,2024-10-09,2024,10,1,negative,1,0,103,1,10,0,6,7,0.857,76,17,0,0,0,0.009,72.9,Home & Kitchen,83.51,mid,mid
R00046014,P002965,U032306,2024-12-30,2024,12,5,positive,1,0,48,1,11,0,10,11,0.909,2,26,1,0,0,0.037,82.4,Clothing,28.64,low,mid
R00046015,P004447,U005541,2024-06-20,2024,6,3,neutral,1,0,61,1,3,0,9,9,1.0,14,43,1,0,0,0.007,68.0,Home & Kitchen,150.47,high,premium
R00046016,P004794,U025794,2024-04-21,2024,4,4,positive,1,0,24,1,10,2,0,0,0.0,2,28,1,0,0,0.05,74.7,Food & Grocery,21.94,low,mid
R00046017,P001671,U024260,2024-05-22,2024,5,4,positive,1,0,48,1,11,0,11,14,0.786,3,22,0,0,0,0.062,69.2,Clothing,25.34,low,mid
R00046018,P000246,U006237,2023-01-15,2023,1,4,positive,1,0,61,1,9,3,27,29,0.931,14,26,1,0,0,0.017,59.1,Health,27.98,low,premium
R00046019,P004731,U014900,2024-09-29,2024,9,4,positive,1,0,95,1,6,3,10,13,0.769,1,1,0,0,0,0.078,81.4,Clothing,40.64,low,budget
R00046020,P003460,U019448,2023-04-18,2023,4,5,positive,1,0,80,1,4,0,8,8,1.0,14,32,1,0,2,0.032,51.8,Toys & Games,12.6,budget,premium
R00046021,P001545,U022408,2024-09-01,2024,9,1,negative,1,0,56,1,10,0,24,29,0.828,23,26,1,0,0,0.075,58.1,Home & Kitchen,62.2,mid,premium
R00046022,P004558,U011405,2020-03-06,2020,3,5,positive,1,0,49,1,10,0,4,4,1.0,16,8,0,0,0,0.033,68.2,Beauty,16.38,budget,mid
R00046023,P004627,U005542,2023-11-25,2023,11,3,neutral,1,0,33,1,6,0,2,2,1.0,2,15,0,0,0,0.066,49.4,Health,66.53,mid,mid
R00046024,P001955,U011953,2024-04-27,2024,4,5,positive,1,1,63,1,6,0,3,3,1.0,7,32,1,0,7,0.296,75.4,Health,19.19,budget,mid
R00046025,P000058,U019318,2024-03-29,2024,3,4,positive,1,0,64,1,9,0,1,1,1.0,9,3,0,0,0,0.05,64.5,Books,21.0,low,budget
R00046026,P000856,U013326,2022-01-11,2022,1,5,positive,1,0,43,1,11,0,13,14,0.929,17,23,0,0,1,0.036,89.8,Home & Kitchen,44.95,low,budget
R00046027,P004546,U012014,2024-04-28,2024,4,2,negative,1,0,22,1,10,0,3,5,0.6,6,15,0,0,0,0.002,60.2,Clothing,22.32,low,mid
R00046028,P000134,U000150,2024-02-08,2024,2,4,positive,1,0,111,1,5,0,0,0,0.0,29,47,1,0,0,0.042,64.5,Home & Kitchen,23.58,low,mid
R00046029,P004234,U003220,2023-04-02,2023,4,3,neutral,1,0,168,0,0,0,13,13,1.0,9,12,0,0,0,0.058,93.0,Toys & Games,42.61,low,mid
R00046030,P001539,U026794,2022-08-18,2022,8,5,positive,1,0,27,1,3,0,9,11,0.818,8,45,1,0,2,0.055,95.6,Toys & Games,29.38,low,premium
R00046031,P000959,U025645,2024-06-05,2024,6,2,negative,1,0,30,1,6,0,3,3,1.0,3,17,0,0,0,0.025,83.4,Books,11.34,budget,budget
R00046032,P004563,U027547,2024-08-05,2024,8,2,negative,0,0,51,1,9,0,3,3,1.0,9,5,0,0,0,0.049,77.6,Clothing,19.05,budget,premium
R00046033,P003545,U003379,2021-08-13,2021,8,4,positive,1,0,87,1,6,0,20,22,0.909,2,49,1,0,0,0.029,64.9,Clothing,92.05,mid,budget
R00046034,P000200,U020758,2024-06-08,2024,6,1,negative,1,0,77,1,7,3,0,0,0.0,12,4,0,0,0,0.075,59.7,Clothing,74.84,mid,budget
R00046035,P004205,U038535,2023-12-13,2023,12,4,positive,0,0,28,1,8,0,2,2,1.0,4,33,1,0,0,0.059,65.0,Beauty,86.2,mid,budget
R00046036,P004355,U010103,2021-10-05,2021,10,5,positive,1,0,39,1,4,0,11,11,1.0,23,3,0,0,0,0.028,74.8,Health,10.09,budget,mid
R00046037,P000361,U017695,2024-06-14,2024,6,5,positive,1,0,27,1,7,5,5,5,1.0,7,32,1,0,1,0.051,68.8,Food & Grocery,19.68,budget,mid
R00046038,P001371,U020377,2020-06-30,2020,6,3,neutral,1,0,47,1,3,0,4,5,0.8,12,38,1,0,0,0.043,62.3,Electronics,213.8,high,premium
R00046039,P004967,U006716,2024-05-27,2024,5,3,neutral,1,1,89,1,11,0,10,12,0.833,21,9,0,0,6,0.185,62.8,Home & Kitchen,86.11,mid,budget
R00046040,P002388,U008229,2024-02-18,2024,2,5,positive,1,0,154,1,9,0,4,4,1.0,28,49,1,0,0,0.037,73.9,Electronics,133.81,high,mid
R00046041,P001233,U033891,2021-01-22,2021,1,2,negative,1,0,52,0,0,0,15,16,0.938,1,12,0,0,0,0.008,65.1,Clothing,39.57,low,mid
R00046042,P000373,U036331,2023-04-10,2023,4,5,positive,0,0,206,1,5,0,5,7,0.714,3,2,0,0,1,0.064,57.8,Home & Kitchen,129.43,high,budget
R00046043,P000068,U038792,2023-02-04,2023,2,5,positive,0,0,58,1,8,4,2,2,1.0,24,43,1,0,0,0.024,93.6,Clothing,103.31,high,budget
R00046044,P001388,U007203,2024-01-05,2024,1,4,positive,1,0,63,1,11,0,2,2,1.0,8,22,0,0,0,0.008,70.2,Clothing,58.2,mid,mid
R00046045,P002900,U019088,2023-09-12,2023,9,3,neutral,0,0,39,1,8,0,1,1,1.0,10,7,0,0,0,0.075,95.5,Home & Kitchen,52.91,mid,budget
R00046046,P002712,U037957,2020-10-15,2020,10,4,positive,1,0,17,1,10,0,12,14,0.857,12,21,0,0,0,0.033,56.5,Clothing,25.34,low,budget
R00046047,P001280,U013145,2024-10-17,2024,10,5,positive,1,0,93,1,7,0,3,5,0.6,4,4,0,0,0,0.007,79.7,Sports & Outdoors,34.94,low,budget
R00046048,P000397,U024145,2021-10-02,2021,10,5,positive,1,1,44,1,3,0,3,3,1.0,9,43,1,0,4,0.193,67.4,Toys & Games,10.57,budget,budget
R00046049,P001060,U033910,2023-12-25,2023,12,3,neutral,1,0,29,1,6,3,1,1,1.0,9,47,1,0,0,0.062,74.8,Beauty,32.44,low,mid
R00046050,P002837,U027873,2024-08-12,2024,8,5,positive,1,0,54,1,3,4,82,95,0.863,5,26,1,0,1,0.078,73.8,Sports & Outdoors,32.46,low,budget
R00046051,P000096,U002166,2020-03-30,2020,3,2,negative,1,0,13,1,4,0,3,3,1.0,9,14,0,0,0,0.01,47.5,Sports & Outdoors,49.73,low,budget
R00046052,P000699,U020156,2024-06-20,2024,6,1,negative,1,0,72,0,0,0,22,26,0.846,5,36,1,0,0,0.0,42.5,Sports & Outdoors,48.9,low,mid
