review_id,product_id,user_id,review_date,year,month,star_rating,sentiment,verified_purchase,is_fake_review,review_length_words,has_title,title_word_count,num_images_attached,helpful_votes,total_votes,helpful_ratio,days_since_purchase,reviewer_review_count,is_top_reviewer,is_early_review,exclamation_marks,all_caps_ratio,readability_score,category,price_usd,price_tier,brand_tier,seller_id,seller_fake_rate,sentiment_score,quality_aspect,shipping_aspect,value_aspect,service_aspect,emotion
R00044080,P001631,U010740,2024-01-16,2024,1,3,neutral,1,0,38,1,3,0,11,11,1.0,6,2,0,0,0,0.029,69.9,Home & Kitchen,69.83,mid,budget,S0111,0.0496,0.036,neutral,neutral,neutral,neutral,neutral
R00044081,P003563,U003934,2023-04-27,2023,4,3,neutral,0,0,32,1,9,0,3,3,1.0,4,16,0,0,0,0.005,100.0,Health,84.73,mid,budget,S0115,0.1019,0.148,neutral,neutral,neutral,positive,neutral
R00044082,P003464,U003330,2023-10-13,2023,10,4,positive,1,0,53,1,7,0,8,9,0.889,3,45,1,0,0,0.07,45.9,Clothing,21.58,low,budget,S0065,0.0324,0.427,neutral,positive,positive,neutral,satisfaction
R00044083,P004771,U016359,2021-03-27,2021,3,3,neutral,1,0,78,1,5,4,2,2,1.0,57,31,1,0,0,0.03,95.7,Sports & Outdoors,90.28,mid,mid,S0402,0.0676,0.016,neutral,neutral,neutral,neutral,neutral
R00044084,P000983,U017467,2022-10-12,2022,10,5,positive,1,0,80,1,7,1,16,18,0.889,17,40,1,0,1,0.01,60.9,Beauty,57.72,mid,budget,S0263,0.0,0.934,positive,positive,positive,positive,joy
R00044085,P004767,U030498,2024-12-19,2024,12,3,neutral,0,0,31,1,3,0,0,0,0.0,11,41,1,0,0,0.059,66.0,Sports & Outdoors,32.99,low,budget,S0114,0.0816,-0.097,neutral,positive,neutral,neutral,neutral
R00044086,P002489,U011784,2021-11-15,2021,11,1,negative,1,0,37,1,10,4,2,3,0.667,38,8,0,0,0,0.015,66.1,Electronics,244.22,high,mid,S0498,0.0571,-0.973,negative,neutral,negative,negative,anger
R00044087,P003835,U001272,2022-02-20,2022,2,3,neutral,1,0,117,0,0,3,5,6,0.833,4,17,0,0,0,0.031,91.8,Clothing,47.52,low,premium,S0334,0.0351,-0.004,neutral,positive,negative,positive,mild_disappointment
R00044088,P000048,U022352,2024-06-05,2024,6,1,negative,0,0,214,0,0,0,7,7,1.0,8,43,1,0,0,0.008,75.6,Clothing,92.23,mid,budget,S0216,0.0746,-1.0,neutral,negative,negative,negative,disgust
R00044089,P003567,U035106,2022-04-20,2022,4,2,negative,1,0,58,1,8,0,2,2,1.0,27,5,0,0,0,0.02,64.1,Health,60.22,mid,premium,S0324,0.06,-0.416,neutral,negative,negative,negative,frustration
R00044090,P001704,U028396,2024-09-24,2024,9,3,neutral,1,0,85,1,6,0,93,107,0.869,21,36,1,0,0,0.025,87.6,Sports & Outdoors,71.64,mid,mid,S0475,0.0588,0.173,neutral,positive,neutral,positive,neutral
R00044091,P000827,U033847,2021-08-20,2021,8,3,neutral,0,0,105,1,10,0,2,2,1.0,15,39,1,0,0,0.025,86.0,Sports & Outdoors,74.48,mid,premium,S0409,0.0526,0.067,negative,neutral,negative,neutral,neutral
R00044092,P002472,U019233,2024-03-04,2024,3,5,positive,1,0,26,0,0,0,9,9,1.0,8,1,0,0,2,0.002,80.1,Health,86.49,mid,mid,S0188,0.0753,0.87,positive,positive,positive,neutral,satisfaction
R00044093,P001856,U009653,2023-12-16,2023,12,5,positive,1,0,53,1,4,5,0,0,0.0,6,15,0,0,2,0.07,72.4,Automotive,107.23,high,budget,S0234,0.0533,0.833,neutral,positive,positive,positive,joy
R00044094,P003483,U018754,2022-11-18,2022,11,2,negative,1,0,40,1,8,3,31,37,0.838,23,13,0,0,0,0.061,59.6,Toys & Games,26.75,low,budget,S0251,0.057,-0.397,neutral,negative,negative,neutral,frustration
R00044095,P001087,U009678,2022-01-24,2022,1,5,positive,0,0,29,1,11,0,23,25,0.92,3,18,0,0,2,0.062,64.9,Toys & Games,66.59,mid,mid,S0460,0.0717,1.0,positive,positive,positive,positive,delight
R00044096,P003082,U022737,2024-09-02,2024,9,4,positive,1,0,84,1,7,1,1,1,1.0,2,4,0,0,0,0.069,59.6,Electronics,49.64,low,mid,S0078,0.092,0.439,neutral,neutral,positive,neutral,satisfaction
R00044097,P002652,U038348,2023-07-15,2023,7,5,positive,1,0,37,1,10,0,1,1,1.0,5,30,1,0,1,0.034,56.0,Home & Kitchen,45.47,low,mid,S0144,0.0648,0.974,positive,positive,neutral,neutral,delight
R00044098,P002603,U029016,2024-01-03,2024,1,3,neutral,1,0,63,1,8,0,0,0,0.0,25,35,1,0,0,0.054,69.5,Home & Kitchen,51.02,mid,mid,S0226,0.0379,-0.019,neutral,neutral,negative,negative,neutral
R00044099,P003202,U027306,2024-07-17,2024,7,4,positive,1,0,24,0,0,0,6,7,0.857,18,31,1,0,0,0.017,83.0,Food & Grocery,14.17,budget,mid,S0446,0.0462,0.742,positive,neutral,neutral,positive,satisfaction
R00044100,P004173,U030722,2024-04-13,2024,4,5,positive,1,0,110,0,0,5,1,1,1.0,29,14,0,0,0,0.074,68.8,Automotive,61.7,mid,mid,S0231,0.0407,0.959,positive,neutral,neutral,positive,satisfaction
R00044101,P003451,U018744,2024-06-27,2024,6,3,neutral,1,0,54,1,10,0,19,21,0.905,3,37,1,0,0,0.034,82.5,Beauty,47.03,low,budget,S0358,0.0407,0.055,negative,neutral,neutral,neutral,neutral
R00044102,P001493,U011048,2022-04-09,2022,4,5,positive,1,0,243,1,9,0,1,1,1.0,27,16,0,0,1,0.056,82.4,Sports & Outdoors,231.97,high,mid,S0292,0.0486,0.826,positive,positive,positive,positive,satisfaction
R00044103,P000462,U003190,2023-10-26,2023,10,5,positive,0,0,77,1,10,0,2,2,1.0,26,32,1,0,0,0.039,39.1,Electronics,207.1,high,budget,S0469,0.0455,0.896,positive,positive,positive,positive,joy
R00044104,P003236,U007226,2022-01-28,2022,1,5,positive,1,1,112,1,6,0,4,5,0.8,8,41,1,0,5,0.127,69.5,Electronics,286.19,premium,mid,S0102,0.0833,0.88,positive,positive,positive,neutral,satisfaction
R00044105,P001883,U001915,2024-08-22,2024,8,4,positive,1,0,88,1,3,5,1,1,1.0,1,43,1,0,0,0.01,44.2,Home & Kitchen,43.58,low,mid,S0384,0.0473,0.559,positive,positive,neutral,positive,neutral
R00044106,P003030,U026131,2022-06-26,2022,6,4,positive,1,0,52,1,6,0,3,5,0.6,17,16,0,0,0,0.068,88.5,Home & Kitchen,27.95,low,mid,S0390,0.078,0.604,positive,positive,positive,positive,satisfaction
R00044107,P000353,U005753,2024-11-03,2024,11,3,neutral,1,0,50,0,0,0,1,1,1.0,1,39,1,0,0,0.065,48.1,Books,6.95,budget,mid,S0213,0.05,0.081,neutral,neutral,neutral,negative,mild_disappointment
R00044108,P000815,U012307,2024-05-27,2024,5,3,neutral,0,0,20,1,10,0,1,1,1.0,17,29,1,0,0,0.039,76.8,Electronics,438.22,premium,mid,S0137,0.0759,0.119,neutral,neutral,positive,positive,mild_disappointment
R00044109,P000581,U024317,2020-11-08,2020,11,5,positive,1,0,158,1,7,0,12,12,1.0,4,10,0,0,2,0.031,70.1,Books,30.87,low,premium,S0274,0.0632,0.965,positive,positive,positive,positive,satisfaction
R00044110,P002856,U020241,2022-09-15,2022,9,4,positive,0,0,94,1,10,0,6,6,1.0,1,34,1,0,0,0.039,55.8,Food & Grocery,54.33,mid,premium,S0235,0.061,0.551,positive,positive,neutral,positive,mild_joy
R00044111,P004789,U012625,2024-09-29,2024,9,5,positive,1,1,94,0,0,0,6,7,0.857,4,3,0,0,5,0.379,81.5,Electronics,327.76,premium,budget,S0193,0.037,1.0,positive,positive,positive,positive,delight
R00044112,P001591,U001105,2022-04-16,2022,4,5,positive,1,0,125,1,11,0,2,2,1.0,17,23,0,0,2,0.065,47.2,Clothing,107.88,high,mid,S0226,0.0379,1.0,positive,positive,positive,positive,satisfaction
R00044113,P001943,U016061,2020-03-20,2020,3,3,neutral,0,0,99,1,5,2,0,0,0.0,1,17,0,0,0,0.078,55.8,Home & Kitchen,30.08,low,budget,S0473,0.0447,-0.03,neutral,neutral,neutral,neutral,neutral
R00044114,P003317,U014687,2024-02-03,2024,2,2,negative,1,0,67,1,7,0,6,6,1.0,2,43,1,0,0,0.051,100.0,Beauty,19.17,budget,mid,S0181,0.0709,-0.63,neutral,neutral,negative,neutral,disappointment
R00044115,P004648,U037599,2022-06-22,2022,6,3,neutral,1,0,30,1,3,0,7,9,0.778,9,33,1,0,0,0.038,84.2,Clothing,42.92,low,budget,S0497,0.0565,-0.017,neutral,neutral,neutral,positive,neutral
R00044116,P000597,U002886,2024-01-03,2024,1,5,positive,1,0,41,1,4,0,11,12,0.917,16,26,1,0,0,0.024,56.0,Beauty,14.81,budget,premium,S0040,0.0949,0.989,positive,positive,positive,neutral,satisfaction
R00044117,P001065,U031592,2024-01-10,2024,1,5,positive,1,0,129,1,9,0,1,1,1.0,8,4,0,0,0,0.043,72.7,Clothing,8.49,budget,budget,S0007,0.0737,1.0,positive,positive,positive,positive,delight
R00044118,P000964,U034956,2023-06-04,2023,6,5,positive,1,0,38,0,0,0,11,12,0.917,31,23,0,0,0,0.073,60.0,Electronics,183.75,high,budget,S0333,0.0563,1.0,positive,positive,positive,positive,delight
R00044119,P003989,U006062,2024-02-18,2024,2,1,negative,1,0,107,1,10,0,16,18,0.889,24,27,1,0,0,0.071,86.2,Automotive,128.21,high,mid,S0097,0.0487,-0.95,negative,negative,negative,negative,frustration
R00044120,P004786,U036836,2024-03-16,2024,3,4,positive,1,0,26,1,7,0,0,0,0.0,6,31,1,0,0,0.068,85.1,Health,27.37,low,budget,S0203,0.0599,0.389,neutral,positive,neutral,neutral,satisfaction
R00044121,P000587,U038248,2023-02-22,2023,2,3,neutral,1,0,61,1,4,0,6,6,1.0,22,30,1,0,0,0.0,81.2,Electronics,247.66,high,premium,S0396,0.0622,0.134,neutral,neutral,negative,neutral,neutral
R00044122,P003947,U017206,2024-08-05,2024,8,4,positive,1,0,94,1,4,5,28,33,0.848,10,39,1,0,0,0.011,56.2,Clothing,22.76,low,premium,S0153,0.0643,0.48,positive,positive,neutral,positive,satisfaction
R00044123,P001370,U009944,2021-09-19,2021,9,1,negative,1,0,37,1,4,0,38,41,0.927,11,11,0,0,0,0.031,39.8,Home & Kitchen,163.3,high,premium,S0189,0.0355,-0.968,negative,negative,negative,negative,anger
R00044124,P004417,U027407,2024-01-04,2024,1,1,negative,1,0,72,1,7,0,3,3,1.0,4,29,1,0,0,0.046,60.3,Books,22.2,low,mid,S0247,0.0525,-1.0,negative,negative,negative,negative,frustration
R00044125,P002913,U014640,2024-07-26,2024,7,4,positive,1,0,105,0,0,0,17,18,0.944,30,36,1,0,0,0.053,60.9,Books,7.1,budget,mid,S0130,0.0699,0.748,neutral,neutral,neutral,positive,neutral
R00044126,P004239,U006828,2021-07-20,2021,7,5,positive,1,1,87,1,10,0,16,17,0.941,15,44,1,0,2,0.341,77.1,Books,2.65,budget,premium,S0392,0.0427,1.0,positive,positive,neutral,positive,joy
R00044127,P003873,U004137,2023-09-14,2023,9,2,negative,0,0,19,0,0,2,1,2,0.5,9,1,0,0,0,0.079,74.3,Electronics,184.74,high,budget,S0268,0.0533,-0.421,neutral,negative,negative,neutral,frustration
R00044128,P001393,U002482,2020-07-11,2020,7,5,positive,1,0,51,1,11,0,30,34,0.882,4,23,0,0,2,0.052,88.9,Electronics,54.78,mid,premium,S0337,0.0632,0.995,neutral,positive,positive,positive,delight
R00044129,P002991,U013220,2020-10-30,2020,10,4,positive,1,0,56,1,6,1,9,11,0.818,6,10,0,0,0,0.019,74.9,Toys & Games,30.88,low,budget,S0058,0.0693,0.419,neutral,positive,neutral,neutral,satisfaction
R00044130,P003254,U028863,2024-03-31,2024,3,3,neutral,0,0,67,1,6,0,38,41,0.927,14,29,1,0,0,0.045,72.6,Books,8.28,budget,mid,S0390,0.078,-0.198,negative,neutral,neutral,neutral,neutral
R00044131,P002067,U017726,2024-11-25,2024,11,1,negative,0,0,21,0,0,5,32,36,0.889,12,17,0,0,0,0.072,55.9,Books,36.97,low,budget,S0059,0.0619,-1.0,negative,negative,negative,negative,anger
R00044132,P000201,U023747,2024-02-29,2024,2,3,neutral,0,0,57,1,3,0,1,1,1.0,23,39,1,0,0,0.004,55.9,Toys & Games,21.21,low,mid,S0080,0.0684,0.03,negative,negative,negative,neutral,neutral
R00044133,P002983,U037287,2023-04-26,2023,4,5,positive,1,1,36,0,0,0,2,2,1.0,6,31,1,0,6,0.113,72.5,Electronics,99.06,mid,mid,S0313,0.0728,1.0,positive,positive,positive,positive,joy
R00044134,P001825,U023069,2024-12-04,2024,12,5,positive,1,0,112,0,0,1,13,18,0.722,7,25,1,0,0,0.058,42.2,Beauty,73.81,mid,mid,S0316,0.0561,0.957,positive,positive,positive,positive,joy
R00044135,P001106,U009355,2023-04-30,2023,4,5,positive,0,0,170,1,3,0,7,8,0.875,4,27,1,0,2,0.057,87.9,Toys & Games,7.23,budget,mid,S0086,0.0578,1.0,positive,positive,positive,positive,delight
R00044136,P000253,U017839,2023-07-21,2023,7,4,positive,1,0,44,1,9,0,43,49,0.878,6,17,0,0,0,0.014,62.4,Home & Kitchen,55.4,mid,mid,S0346,0.0491,0.454,neutral,positive,positive,positive,mild_joy
R00044137,P000525,U035438,2020-10-18,2020,10,5,positive,1,0,78,1,9,0,0,0,0.0,9,41,1,0,0,0.07,90.2,Electronics,185.55,high,mid,S0002,0.0576,0.913,positive,positive,positive,positive,satisfaction
R00044138,P000892,U023096,2023-04-10,2023,4,4,positive,1,0,93,1,3,5,12,13,0.923,48,20,0,0,0,0.061,60.0,Food & Grocery,45.3,low,mid,S0082,0.0566,0.521,neutral,positive,positive,positive,mild_joy
R00044139,P000186,U001717,2024-02-12,2024,2,1,negative,1,0,37,0,0,0,9,10,0.9,17,38,1,0,0,0.047,74.3,Sports & Outdoors,54.45,mid,premium,S0462,0.0395,-1.0,neutral,negative,negative,neutral,anger
R00044140,P000837,U015681,2024-11-26,2024,11,4,positive,0,0,68,1,6,0,4,4,1.0,18,17,0,0,0,0.03,78.8,Beauty,24.22,low,budget,S0159,0.0739,0.489,positive,positive,neutral,positive,satisfaction
R00044141,P001522,U013919,2024-07-27,2024,7,1,negative,1,0,47,1,10,0,16,18,0.889,23,10,0,0,0,0.072,51.6,Books,34.49,low,premium,S0408,0.0636,-0.899,negative,neutral,negative,neutral,frustration
R00044142,P000833,U016471,2024-10-07,2024,10,5,positive,0,0,102,1,5,0,0,0,0.0,9,9,0,0,2,0.072,50.4,Home & Kitchen,8.4,budget,budget,S0323,0.0738,1.0,neutral,positive,positive,positive,satisfaction
R00044143,P000932,U036027,2022-08-17,2022,8,4,positive,0,0,52,1,11,0,0,0,0.0,13,18,0,0,0,0.038,80.6,Home & Kitchen,171.17,high,mid,S0247,0.0525,0.344,positive,positive,neutral,neutral,satisfaction
R00044144,P001747,U027068,2023-10-09,2023,10,2,negative,0,0,45,1,11,4,12,15,0.8,4,38,1,0,0,0.022,67.7,Beauty,26.14,low,mid,S0099,0.0804,-0.606,negative,neutral,negative,negative,disappointment
R00044145,P001553,U011375,2020-03-07,2020,3,2,negative,1,0,94,1,10,0,23,24,0.958,1,41,1,0,0,0.025,74.8,Clothing,50.65,mid,budget,S0214,0.0613,-0.535,negative,neutral,negative,negative,frustration
R00044146,P003760,U038593,2021-06-11,2021,6,3,neutral,1,0,76,1,8,0,3,4,0.75,31,48,1,0,0,0.066,72.7,Electronics,215.03,high,mid,S0266,0.0748,-0.048,positive,neutral,positive,neutral,neutral
R00044147,P000886,U019279,2022-01-15,2022,1,5,positive,1,0,53,1,8,0,1,1,1.0,8,44,1,0,2,0.065,54.6,Home & Kitchen,44.65,low,budget,S0449,0.0656,0.958,neutral,positive,positive,positive,delight
R00044148,P002209,U025129,2024-03-17,2024,3,3,neutral,1,0,83,1,9,0,1,1,1.0,10,16,0,0,0,0.008,75.8,Electronics,126.37,high,budget,S0341,0.0541,-0.018,negative,positive,neutral,neutral,neutral
R00044149,P001232,U037347,2023-08-06,2023,8,3,neutral,1,0,36,1,8,0,6,9,0.667,29,27,1,0,0,0.05,85.6,Sports & Outdoors,55.16,mid,mid,S0006,0.1043,0.033,neutral,neutral,neutral,neutral,neutral
R00044150,P003466,U021468,2023-12-25,2023,12,5,positive,1,1,52,1,5,0,2,2,1.0,45,37,1,0,2,0.245,95.0,Toys & Games,10.73,budget,mid,S0297,0.0765,0.828,positive,positive,positive,neutral,joy
R00044151,P001003,U004781,2024-10-03,2024,10,5,positive,1,0,46,1,7,0,8,9,0.889,9,13,0,0,0,0.062,53.5,Electronics,148.87,high,mid,S0394,0.1,0.922,positive,positive,positive,positive,satisfaction
R00044152,P002507,U037389,2022-05-08,2022,5,3,neutral,1,0,59,1,5,0,2,2,1.0,65,16,0,0,0,0.008,61.5,Food & Grocery,19.97,budget,budget,S0297,0.0765,-0.045,neutral,neutral,negative,positive,neutral
R00044153,P004938,U003000,2023-01-29,2023,1,1,negative,1,0,204,1,11,0,10,10,1.0,25,12,0,0,0,0.071,72.7,Beauty,40.2,low,budget,S0001,0.027,-0.991,negative,negative,negative,negative,anger
R00044154,P003931,U039169,2024-03-02,2024,3,3,neutral,1,0,32,1,8,0,2,2,1.0,51,20,0,0,0,0.009,58.6,Books,24.1,low,mid,S0369,0.0586,0.11,negative,neutral,neutral,neutral,neutral
R00044155,P000648,U006397,2023-04-28,2023,4,4,positive,1,0,140,1,3,3,1,1,1.0,6,35,1,0,0,0.023,70.5,Books,23.65,low,premium,S0027,0.0725,0.552,neutral,positive,positive,positive,satisfaction
R00044156,P001981,U007456,2024-10-26,2024,10,3,neutral,1,0,52,1,7,0,6,6,1.0,41,27,1,0,0,0.022,75.3,Health,50.63,mid,budget,S0423,0.071,0.035,neutral,neutral,positive,neutral,neutral
R00044157,P003134,U028242,2024-10-22,2024,10,1,negative,1,0,34,1,7,5,17,20,0.85,275,33,1,0,0,0.019,70.6,Electronics,202.21,high,budget,S0043,0.0567,-1.0,negative,negative,negative,neutral,anger
R00044158,P004089,U003306,2024-05-06,2024,5,1,negative,1,0,102,1,4,0,13,14,0.929,44,12,0,0,0,0.076,71.5,Electronics,154.98,high,mid,S0371,0.0749,-0.96,negative,negative,negative,negative,anger
R00044159,P001595,U015029,2023-08-26,2023,8,5,positive,1,1,211,1,5,2,6,9,0.667,25,40,1,0,2,0.392,55.4,Toys & Games,17.52,budget,budget,S0378,0.0502,0.906,positive,positive,positive,positive,delight
R00044160,P004549,U010071,2024-02-13,2024,2,5,positive,1,1,141,1,4,0,2,2,1.0,19,36,1,0,7,0.193,72.4,Beauty,27.85,low,mid,S0438,0.0708,1.0,positive,positive,positive,positive,delight
R00044161,P000553,U009216,2022-10-04,2022,10,5,positive,1,0,107,1,6,0,0,0,0.0,15,44,1,0,1,0.058,59.7,Clothing,54.37,mid,mid,S0198,0.0749,0.888,positive,positive,positive,positive,joy
R00044162,P000992,U017519,2024-08-17,2024,8,3,neutral,1,0,26,1,10,0,4,5,0.8,16,6,0,0,0,0.024,73.0,Beauty,31.14,low,mid,S0198,0.0749,0.087,positive,neutral,neutral,positive,neutral
R00044163,P002412,U036792,2023-09-10,2023,9,4,positive,1,0,37,1,10,2,7,10,0.7,9,42,1,0,0,0.065,46.2,Automotive,217.65,high,mid,S0455,0.0595,0.34,neutral,positive,neutral,positive,mild_joy
R00044164,P004921,U014671,2023-03-30,2023,3,4,positive,1,0,25,1,11,5,9,11,0.818,3,14,0,0,0,0.023,62.7,Home & Kitchen,26.05,low,premium,S0431,0.0429,0.668,positive,neutral,neutral,neutral,satisfaction
R00044165,P004338,U038711,2023-02-26,2023,2,1,negative,1,0,60,0,0,0,5,5,1.0,4,29,1,0,0,0.047,62.1,Electronics,78.76,mid,mid,S0332,0.0417,-0.947,negative,neutral,negative,negative,anger
R00044166,P003914,U023810,2024-07-28,2024,7,2,negative,1,0,19,1,10,0,5,5,1.0,12,17,0,0,0,0.052,79.5,Home & Kitchen,100.99,high,budget,S0080,0.0684,-0.38,neutral,neutral,negative,negative,frustration
R00044167,P001573,U020009,2021-04-12,2021,4,3,neutral,1,0,80,1,11,0,3,3,1.0,4,10,0,0,0,0.008,73.1,Books,21.75,low,mid,S0330,0.0435,-0.025,neutral,neutral,neutral,neutral,mild_disappointment
R00044168,P003680,U004789,2023-02-15,2023,2,2,negative,0,0,80,1,8,0,6,6,1.0,4,6,0,0,0,0.059,70.5,Electronics,171.16,high,mid,S0484,0.0615,-0.461,neutral,neutral,negative,negative,frustration
R00044169,P000436,U009173,2024-08-27,2024,8,3,neutral,1,0,72,1,8,0,7,7,1.0,7,46,1,0,0,0.06,58.6,Clothing,44.29,low,mid,S0410,0.0822,0.014,neutral,negative,neutral,neutral,neutral
R00044170,P003775,U021602,2022-12-11,2022,12,5,positive,1,0,51,0,0,2,1,1,1.0,17,47,1,0,0,0.025,58.2,Toys & Games,15.25,budget,budget,S0348,0.0725,0.751,positive,positive,positive,positive,joy
R00044171,P003571,U001320,2020-04-27,2020,4,4,positive,1,0,64,1,11,0,8,8,1.0,9,31,1,0,0,0.004,52.5,Toys & Games,106.87,high,mid,S0220,0.041,0.416,neutral,positive,positive,positive,neutral
R00044172,P002465,U024404,2022-05-14,2022,5,5,positive,1,0,65,1,6,0,8,9,0.889,54,20,0,0,1,0.051,72.0,Clothing,46.44,low,budget,S0078,0.092,1.0,positive,positive,neutral,positive,joy
R00044173,P001443,U004554,2024-04-29,2024,4,3,neutral,0,0,28,0,0,0,12,15,0.8,56,9,0,0,0,0.015,58.0,Electronics,158.99,high,budget,S0048,0.0576,0.071,neutral,positive,negative,negative,mild_disappointment
R00044174,P002294,U005575,2020-03-13,2020,3,3,neutral,1,0,63,1,6,0,9,10,0.9,71,24,0,0,0,0.068,61.8,Clothing,36.64,low,premium,S0206,0.0148,-0.017,neutral,neutral,neutral,negative,mild_disappointment
R00044175,P003919,U002205,2023-07-31,2023,7,3,neutral,1,0,126,1,7,0,11,12,0.917,12,39,1,0,0,0.03,63.9,Sports & Outdoors,130.22,high,premium,S0475,0.0588,-0.046,neutral,negative,neutral,positive,neutral
R00044176,P004934,U012752,2021-01-07,2021,1,4,positive,0,0,65,1,7,0,2,2,1.0,36,9,0,0,0,0.058,50.9,Clothing,16.28,budget,budget,S0470,0.0674,0.542,positive,positive,neutral,neutral,satisfaction
R00044177,P004191,U006326,2022-09-17,2022,9,4,positive,0,0,40,1,6,0,12,14,0.857,12,21,0,0,0,0.066,98.9,Electronics,107.34,high,premium,S0455,0.0595,0.42,neutral,positive,neutral,negative,mild_joy
R00044178,P003054,U021606,2022-05-01,2022,5,4,positive,0,1,141,1,5,3,3,3,1.0,6,19,0,0,4,0.273,74.1,Toys & Games,54.85,mid,budget,S0251,0.057,0.319,neutral,neutral,neutral,positive,satisfaction
R00044179,P001986,U026754,2024-07-13,2024,7,2,negative,1,0,61,1,6,0,4,4,1.0,16,29,1,0,0,0.045,49.8,Food & Grocery,18.5,budget,premium,S0071,0.0766,-0.556,neutral,negative,neutral,neutral,frustration
R00044180,P003698,U012285,2023-07-14,2023,7,4,positive,1,0,43,1,5,0,4,5,0.8,33,3,0,0,0,0.055,86.0,Electronics,62.72,mid,budget,S0029,0.0913,0.375,positive,neutral,neutral,positive,satisfaction
R00044181,P000328,U000921,2021-10-28,2021,10,4,positive,0,0,68,1,6,0,1,2,0.5,19,2,0,0,0,0.0,94.9,Books,7.45,budget,premium,S0234,0.0533,0.426,positive,neutral,neutral,neutral,mild_joy
R00044182,P003774,U019729,2021-08-07,2021,8,3,neutral,1,0,81,1,8,0,1,1,1.0,8,40,1,0,0,0.034,50.6,Toys & Games,32.58,low,mid,S0128,0.0621,0.044,positive,neutral,positive,neutral,neutral
R00044183,P001676,U013624,2024-05-23,2024,5,2,negative,1,0,100,1,5,0,4,5,0.8,15,4,0,0,0,0.011,49.1,Food & Grocery,14.83,budget,budget,S0228,0.0566,-0.556,neutral,neutral,negative,neutral,disappointment
R00044184,P003252,U038635,2023-07-03,2023,7,3,neutral,1,0,47,1,6,0,7,10,0.7,12,6,0,0,0,0.054,69.4,Books,11.03,budget,premium,S0226,0.0379,0.067,neutral,negative,neutral,neutral,neutral
R00044185,P003914,U015914,2022-01-10,2022,1,3,neutral,1,0,152,1,7,4,10,11,0.909,13,41,1,0,0,0.077,67.5,Home & Kitchen,100.99,high,budget,S0080,0.0684,0.01,neutral,neutral,neutral,neutral,mild_disappointment
R00044186,P000013,U020502,2023-10-07,2023,10,3,neutral,1,0,62,1,4,0,2,2,1.0,4,7,0,0,0,0.018,74.8,Sports & Outdoors,26.95,low,premium,S0483,0.0535,0.116,neutral,positive,neutral,neutral,mild_disappointment
R00044187,P004656,U010491,2024-09-29,2024,9,1,negative,1,0,121,1,6,0,3,4,0.75,1,5,0,0,0,0.046,96.0,Health,34.21,low,mid,S0091,0.0386,-0.882,negative,negative,negative,negative,disgust
R00044188,P001743,U007766,2023-10-19,2023,10,5,positive,1,0,39,0,0,0,6,7,0.857,82,8,0,0,1,0.045,58.1,Electronics,96.24,mid,mid,S0427,0.0588,0.942,positive,positive,positive,positive,joy
R00044189,P001915,U029326,2024-06-22,2024,6,5,positive,1,0,149,1,3,0,2,2,1.0,9,26,1,0,2,0.041,74.1,Electronics,119.86,high,mid,S0340,0.0423,0.915,positive,positive,positive,positive,satisfaction
R00044190,P000511,U027248,2021-12-26,2021,12,3,neutral,1,0,42,1,9,0,7,10,0.7,53,48,1,0,0,0.064,87.6,Electronics,157.57,high,mid,S0156,0.0402,-0.039,positive,neutral,negative,neutral,neutral
R00044191,P003240,U038592,2022-04-05,2022,4,3,neutral,1,0,93,1,7,0,2,3,0.667,14,8,0,0,0,0.057,72.5,Clothing,19.99,budget,mid,S0239,0.0769,-0.092,neutral,neutral,positive,neutral,neutral
R00044192,P002118,U007861,2021-01-08,2021,1,5,positive,0,0,82,1,9,0,10,11,0.909,18,30,1,0,0,0.078,81.8,Electronics,153.59,high,mid,S0346,0.0491,1.0,positive,positive,positive,positive,satisfaction
R00044193,P004728,U037309,2023-03-16,2023,3,4,positive,1,0,63,1,7,0,12,14,0.857,19,44,1,0,0,0.037,59.9,Clothing,87.74,mid,premium,S0412,0.0536,0.506,neutral,neutral,neutral,neutral,satisfaction
R00044194,P001580,U033898,2023-06-12,2023,6,1,negative,1,0,100,1,6,0,47,52,0.904,12,25,1,0,0,0.071,55.7,Health,30.34,low,budget,S0330,0.0435,-0.93,negative,negative,negative,negative,frustration
R00044195,P000003,U015905,2024-10-27,2024,10,4,positive,1,0,35,1,11,0,1,1,1.0,8,43,1,0,0,0.014,76.7,Health,44.74,low,mid,S0113,0.0509,0.446,neutral,neutral,positive,neutral,satisfaction
