product_id,category,price_usd,true_quality,seller_id,is_prime,num_images,bullet_points,has_video,brand_tier,days_on_platform,total_reviews,avg_rating
P002870,Electronics,84.89,4.85,S0226,0,5,3,0,mid,61,183,4.43
P002871,Sports & Outdoors,32.22,3.56,S0125,1,6,3,0,premium,67,106,3.26
P002872,Home & Kitchen,36.38,4.79,S0031,1,5,6,0,mid,1435,252,4.54
P002873,Electronics,206.87,4.77,S0481,1,4,7,1,premium,754,89,4.4
P002874,Clothing,13.3,4.0,S0105,0,4,3,0,mid,843,96,3.81
P002875,Electronics,183.54,2.28,S0171,1,5,3,0,budget,47,10,2.23
P002876,Clothing,54.25,1.77,S0223,1,6,3,0,mid,497,10,1.46
P002877,Clothing,37.97,4.0,S0339,0,3,5,0,premium,1094,248,3.21
P002878,Home & Kitchen,75.38,3.22,S0133,1,2,4,0,budget,1579,19,2.81
P002879,Books,20.59,3.66,S0108,1,2,7,1,budget,254,17,2.66
P002880,Electronics,133.67,2.68,S0165,0,1,7,0,budget,754,2,2.16
P002881,Electronics,57.9,4.71,S0165,0,4,5,0,budget,1334,118,4.09
P002882,Electronics,200.42,3.82,S0030,0,5,3,0,budget,1487,8,3.8
P002883,Books,10.16,3.03,S0196,0,2,5,0,mid,896,12,2.65
P002884,Clothing,31.81,3.5,S0277,1,4,4,0,mid,774,123,3.65
P002885,Books,24.0,3.55,S0224,1,2,7,0,budget,1505,2,3.31
P002886,Clothing,105.33,3.44,S0176,1,7,6,0,premium,1710,169,2.58
P002887,Electronics,180.82,4.67,S0459,0,7,7,1,premium,1389,12,4.52
P002888,Food & Grocery,30.68,3.08,S0130,1,7,4,1,mid,1216,27,3.06
P002889,Electronics,77.76,4.16,S0422,1,6,4,0,premium,1254,13,3.21
P002890,Electronics,214.36,2.49,S0306,0,6,5,0,mid,1210,6,2.43
P002891,Electronics,178.47,2.44,S0327,0,4,7,0,budget,944,13,2.6
P002892,Automotive,156.81,4.17,S0139,1,4,5,0,budget,249,12,3.08
P002893,Sports & Outdoors,47.0,4.83,S0484,0,2,4,0,mid,1614,7,3.99
P002894,Sports & Outdoors,56.23,4.34,S0239,0,6,7,0,premium,1353,210,4.16
P002895,Automotive,141.57,4.39,S0254,0,2,4,0,budget,641,10,3.87
P002896,Electronics,175.06,4.04,S0124,1,2,7,0,mid,950,3,4.05
P002897,Automotive,38.56,2.77,S0240,1,7,6,0,premium,162,2,2.75
P002898,Clothing,208.02,3.65,S0341,1,0,3,0,premium,1301,55,3.51
P002899,Sports & Outdoors,34.03,3.66,S0469,1,0,5,0,premium,757,4,3.62
P002900,Home & Kitchen,52.91,4.53,S0428,1,6,6,0,budget,1565,26,3.81
P002901,Home & Kitchen,67.72,3.04,S0079,1,5,7,0,budget,427,351,2.62
P002902,Food & Grocery,25.83,4.32,S0041,1,6,5,0,budget,1274,41,4.45
P002903,Electronics,165.09,3.6,S0477,1,3,3,0,budget,628,48,3.11
P002904,Automotive,67.13,1.73,S0410,1,0,4,0,premium,913,17,1.86
P002905,Home & Kitchen,47.77,3.47,S0076,1,2,7,0,mid,597,32,3.04
P002906,Sports & Outdoors,33.28,2.87,S0426,1,6,5,0,premium,1538,25,2.33
P002907,Automotive,272.49,3.99,S0381,1,5,4,0,mid,396,47,3.27
P002908,Electronics,162.12,3.7,S0483,1,7,7,0,mid,1336,241,3.47
P002909,Food & Grocery,31.48,4.18,S0081,0,0,5,1,budget,76,19,4.13
P002910,Books,14.73,3.11,S0414,1,2,6,1,mid,1383,12,2.92
P002911,Beauty,22.63,2.44,S0183,0,5,3,0,mid,866,30,2.25
P002912,Electronics,140.76,4.09,S0277,1,0,5,0,mid,1643,104,3.31
P002913,Books,7.1,4.61,S0130,1,3,3,0,mid,754,22,4.12
P002914,Beauty,25.43,4.72,S0036,1,7,3,0,premium,274,45,4.28
P002915,Home & Kitchen,43.08,4.56,S0349,1,1,5,0,budget,1230,61,3.82
P002916,Electronics,373.63,1.79,S0038,0,0,6,1,budget,913,438,1.72
P002917,Clothing,21.95,3.94,S0233,0,5,3,0,mid,106,100,3.31
P002918,Health,26.88,4.31,S0099,1,1,5,0,mid,249,11,3.74
P002919,Electronics,107.91,3.26,S0460,1,1,5,0,budget,900,2,3.14
P002920,Beauty,66.53,4.66,S0224,0,4,5,1,budget,1356,39,4.65
P002921,Automotive,44.52,4.11,S0093,0,4,7,0,premium,1771,14,4.13
P002922,Electronics,259.24,3.2,S0478,1,6,7,0,premium,794,18,2.81
P002923,Electronics,331.11,4.54,S0345,1,0,3,0,budget,1712,10,4.23
P002924,Beauty,25.65,3.98,S0088,1,6,7,1,mid,1304,18,3.75
P002925,Electronics,80.99,3.19,S0178,1,5,3,0,budget,984,17,3.04
P002926,Sports & Outdoors,28.67,3.97,S0270,1,5,7,0,budget,245,28,3.59
P002927,Beauty,46.9,3.81,S0389,1,1,6,0,budget,1522,14,3.79
P002928,Sports & Outdoors,30.51,4.05,S0500,1,6,6,1,budget,1127,14,3.44
P002929,Home & Kitchen,69.59,4.58,S0421,1,0,4,0,premium,1425,62,3.76
P002930,Beauty,29.99,3.7,S0007,1,5,5,0,budget,229,33,3.41
P002931,Sports & Outdoors,81.51,3.87,S0239,1,1,5,0,mid,1695,33,3.37
P002932,Clothing,59.72,3.9,S0024,0,5,4,1,premium,655,31,4.06
P002933,Books,10.28,3.59,S0152,1,3,5,0,budget,749,11,3.07
P002934,Health,21.16,3.86,S0135,1,1,7,0,mid,978,185,3.76
P002935,Sports & Outdoors,99.82,4.12,S0134,1,1,3,0,mid,86,379,3.83
P002936,Home & Kitchen,37.7,2.11,S0113,1,3,5,0,budget,1254,146,1.46
P002937,Clothing,8.64,4.14,S0201,1,2,4,0,budget,495,3,3.88
P002938,Electronics,273.04,3.08,S0250,1,3,4,0,premium,916,14,2.55
P002939,Clothing,24.17,4.66,S0478,1,3,5,0,mid,953,77,4.89
P002940,Electronics,244.85,4.8,S0211,1,0,3,0,budget,1323,13,4.06
P002941,Automotive,172.98,4.55,S0012,1,3,3,0,mid,1448,14,3.8
P002942,Clothing,45.45,4.36,S0292,1,3,7,0,premium,337,6,3.25
P002943,Toys & Games,58.16,2.63,S0151,1,3,4,1,mid,1458,21,2.11
P002944,Electronics,202.88,3.49,S0074,0,1,4,0,premium,1166,12,3.34
P002945,Clothing,116.64,2.91,S0336,1,1,6,0,mid,1648,1,2.29
P002946,Home & Kitchen,29.08,2.69,S0343,0,0,6,0,budget,712,131,2.55
P002947,Clothing,44.78,4.88,S0175,1,4,7,0,budget,1016,54,4.45
P002948,Toys & Games,47.92,4.2,S0108,0,4,6,0,mid,302,6,3.47
P002949,Food & Grocery,19.62,2.58,S0246,1,6,4,0,mid,651,93,2.26
P002950,Health,75.86,2.7,S0226,1,1,4,0,mid,1540,38,2.13
P002951,Electronics,142.76,3.93,S0485,0,3,6,0,mid,1413,133,3.77
P002952,Toys & Games,110.76,4.15,S0017,1,1,7,0,budget,1757,79,3.17
P002953,Electronics,660.95,4.68,S0090,0,7,7,0,premium,1548,13,4.41
P002954,Food & Grocery,26.06,3.23,S0399,1,6,7,0,mid,454,73,2.67
P002955,Books,25.08,4.08,S0475,0,1,6,0,mid,603,77,3.68
P002956,Clothing,91.99,4.27,S0314,0,6,3,0,mid,308,117,3.96
P002957,Electronics,90.74,2.89,S0159,1,7,5,1,mid,924,109,2.62
P002958,Electronics,84.2,3.88,S0105,0,5,3,0,premium,1383,400,4.09
P002959,Clothing,95.63,3.45,S0423,1,7,5,1,budget,1490,103,2.96
P002960,Food & Grocery,25.93,4.22,S0301,0,1,6,0,mid,1783,12,3.37
P002961,Toys & Games,27.93,4.56,S0205,1,2,6,0,mid,637,40,4.73
P002962,Automotive,75.5,2.95,S0219,1,5,4,0,premium,770,9,2.74
P002963,Electronics,44.2,4.65,S0075,1,4,6,0,mid,1049,141,4.21
P002964,Sports & Outdoors,57.98,2.57,S0414,0,5,4,0,budget,1429,11,2.96
P002965,Clothing,28.64,4.79,S0025,0,7,6,0,mid,1730,481,3.9
P002966,Books,31.22,3.27,S0492,1,1,7,1,mid,290,23,2.9
P002967,Clothing,81.75,3.37,S0084,1,6,4,0,budget,635,31,2.69
P002968,Clothing,63.6,3.56,S0063,1,1,3,0,mid,433,18,3.15
P002969,Books,22.82,4.5,S0037,0,3,7,0,mid,471,14,3.6
P002970,Clothing,18.32,4.25,S0246,1,3,5,0,budget,279,17,3.83
P002971,Home & Kitchen,78.39,3.04,S0029,1,6,4,1,budget,1082,43,2.72
P002972,Sports & Outdoors,94.82,3.55,S0130,0,3,4,0,mid,1209,33,3.17
P002973,Electronics,390.52,4.25,S0400,0,6,5,0,budget,800,19,3.13
P002974,Food & Grocery,78.41,4.1,S0375,1,1,4,0,budget,1069,47,3.9
P002975,Books,6.52,3.83,S0172,1,7,7,0,mid,1256,17,3.36
P002976,Toys & Games,25.35,3.36,S0018,0,1,4,0,budget,1201,32,3.79
P002977,Sports & Outdoors,41.64,2.34,S0080,1,4,5,1,budget,1700,275,1.95
P002978,Beauty,31.05,3.67,S0273,1,3,4,0,premium,328,16,3.09
P002979,Beauty,28.23,2.4,S0234,0,0,6,0,mid,1721,23,2.19
P002980,Health,33.02,4.19,S0429,1,4,6,0,budget,173,8,3.38
P002981,Sports & Outdoors,120.42,2.96,S0242,1,6,5,1,budget,81,22,3.01
P002982,Clothing,23.24,4.42,S0195,1,4,7,0,budget,975,51,3.68
P002983,Electronics,99.06,2.46,S0313,0,5,4,0,mid,884,17,1.95
P002984,Sports & Outdoors,35.16,4.73,S0419,0,7,5,0,mid,967,8,4.49
P002985,Electronics,149.03,4.54,S0409,1,2,6,0,budget,1788,51,4.15
P002986,Clothing,21.53,3.78,S0074,0,0,7,0,premium,776,58,3.46
P002987,Electronics,179.69,2.17,S0210,0,5,4,0,mid,1530,69,1.55
P002988,Books,16.3,3.99,S0460,0,6,3,0,premium,1238,7,3.88
P002989,Electronics,115.4,2.75,S0405,1,1,6,1,mid,142,171,2.17
P002990,Sports & Outdoors,109.8,3.93,S0396,1,2,5,1,premium,771,18,3.02
P002991,Toys & Games,30.88,3.15,S0058,0,2,3,0,budget,263,9,2.95
P002992,Toys & Games,60.54,4.17,S0196,1,6,7,0,budget,1545,113,3.69
P002993,Clothing,40.03,3.0,S0417,1,7,5,0,budget,678,164,2.63
P002994,Books,17.74,2.23,S0066,0,5,6,0,budget,1406,22,2.21
P002995,Books,12.84,2.94,S0359,0,2,4,0,premium,160,12,2.55
P002996,Home & Kitchen,54.77,3.42,S0261,1,4,7,0,mid,624,56,2.55
P002997,Sports & Outdoors,99.66,3.48,S0365,1,2,5,0,budget,1448,6,3.03
P002998,Clothing,35.16,3.7,S0336,1,5,5,0,budget,1612,707,3.42
P002999,Automotive,102.36,4.4,S0048,1,7,5,0,mid,76,9,4.01
P003000,Electronics,113.6,3.74,S0065,1,5,7,0,mid,900,50,3.31
P003001,Toys & Games,50.46,3.89,S0169,1,6,6,0,mid,1581,27,4.22
P003002,Sports & Outdoors,45.9,4.01,S0467,1,5,3,0,premium,851,10,4.11
P003003,Clothing,75.01,3.53,S0469,1,3,7,1,mid,560,10,2.82
P003004,Beauty,29.04,2.57,S0382,0,1,3,0,budget,1306,128,1.9
P003005,Electronics,460.78,1.95,S0120,1,7,5,0,mid,1432,51,2.15
P003006,Toys & Games,16.01,3.59,S0476,1,2,4,1,mid,1722,14,3.55
P003007,Sports & Outdoors,26.81,3.24,S0359,1,7,5,0,premium,1644,16,3.36
P003008,Electronics,127.82,4.22,S0150,1,6,7,1,budget,88,12,3.66
P003009,Electronics,80.61,3.19,S0356,1,5,3,0,mid,1466,95,2.82
P003010,Beauty,12.21,4.42,S0217,0,4,3,0,mid,340,100,3.44
P003011,Clothing,65.34,3.54,S0240,0,2,7,0,mid,1511,62,3.23
P003012,Health,37.9,4.84,S0121,1,1,4,0,budget,1455,44,4.16
P003013,Toys & Games,24.0,2.08,S0322,1,6,5,0,budget,438,70,1.64
P003014,Beauty,22.2,3.57,S0137,1,7,7,1,premium,811,4,3.49
P003015,Clothing,31.45,3.3,S0462,1,5,6,0,budget,1394,46,2.92
P003016,Beauty,75.37,3.84,S0073,1,7,6,1,mid,1549,119,3.7
P003017,Food & Grocery,14.15,3.45,S0126,1,1,3,0,mid,1572,43,3.07
P003018,Electronics,83.69,4.81,S0063,1,4,4,1,budget,652,35,4.49
P003019,Clothing,72.55,4.1,S0121,1,1,5,0,mid,170,15,3.3
P003020,Clothing,39.54,3.95,S0336,0,4,3,0,budget,1756,16,3.26
P003021,Home & Kitchen,186.9,2.68,S0473,1,7,6,0,mid,1560,17,2.55
P003022,Beauty,20.42,2.21,S0079,0,2,6,0,budget,412,43,2.5
P003023,Home & Kitchen,91.37,4.08,S0112,1,3,4,0,mid,1062,18,3.81
P003024,Books,34.46,4.83,S0067,0,4,7,0,mid,1709,3,4.35
P003025,Clothing,32.91,4.13,S0405,0,3,7,1,premium,605,86,4.17
P003026,Electronics,118.46,3.92,S0268,0,7,6,0,budget,1427,61,3.46
P003027,Clothing,70.21,3.25,S0182,0,3,4,1,budget,891,50,2.69
P003028,Health,53.65,3.62,S0352,1,2,3,0,budget,1754,10,3.26
P003029,Sports & Outdoors,27.88,3.63,S0043,1,2,6,0,budget,752,18,3.38
P003030,Home & Kitchen,27.95,3.61,S0390,0,2,5,0,mid,316,61,2.87
P003031,Toys & Games,6.99,3.68,S0048,1,2,6,0,premium,1713,34,3.35
P003032,Electronics,264.43,3.46,S0291,0,7,5,0,mid,655,14,2.6
P003033,Clothing,38.46,2.9,S0016,0,4,3,0,budget,518,157,2.52
P003034,Clothing,40.83,2.32,S0101,1,3,7,0,premium,379,11,2.04
P003035,Automotive,27.18,3.49,S0313,0,1,7,1,mid,756,0,3.13
P003036,Beauty,14.49,3.52,S0287,1,7,6,0,mid,1498,36,2.58
P003037,Sports & Outdoors,48.79,3.42,S0224,1,1,3,0,mid,638,38,3.11
P003038,Electronics,123.59,4.59,S0313,0,2,7,0,mid,504,35,4.39
P003039,Clothing,48.3,4.45,S0419,0,5,7,0,premium,813,53,4.43
P003040,Sports & Outdoors,92.25,4.26,S0130,1,0,5,0,budget,960,16,4.27
P003041,Home & Kitchen,214.67,3.59,S0487,1,2,5,0,mid,1494,113,3.24
P003042,Food & Grocery,21.74,4.18,S0073,0,7,3,0,mid,372,6,4.51
P003043,Toys & Games,62.49,3.66,S0490,0,0,6,0,premium,601,32,3.07
P003044,Home & Kitchen,33.43,4.29,S0463,0,1,6,0,mid,1282,15,3.64
P003045,Beauty,10.25,4.25,S0214,1,0,4,0,budget,789,110,3.83
P003046,Automotive,60.71,3.48,S0048,1,5,6,0,premium,1345,12,3.38
P003047,Home & Kitchen,21.09,3.06,S0204,1,0,4,0,mid,811,36,2.95
P003048,Sports & Outdoors,65.57,3.65,S0139,1,0,3,0,mid,233,36,2.57
P003049,Food & Grocery,13.77,4.01,S0290,0,3,3,1,budget,1554,41,3.32
P003050,Clothing,13.93,4.29,S0116,1,5,6,1,premium,1244,13,4.09
P003051,Health,107.68,3.16,S0034,1,7,4,0,mid,269,51,2.58
P003052,Electronics,134.0,2.92,S0446,0,1,3,0,premium,322,34,2.59
P003053,Sports & Outdoors,24.33,3.76,S0434,1,4,7,1,mid,631,50,3.49
P003054,Toys & Games,54.85,4.55,S0251,0,6,6,0,budget,1718,219,4.24
P003055,Sports & Outdoors,41.98,3.77,S0426,1,5,4,0,mid,560,38,3.65
P003056,Books,34.62,2.3,S0479,1,7,6,0,budget,1587,10,2.45
P003057,Sports & Outdoors,41.86,4.56,S0461,0,0,5,0,budget,894,348,4.29
P003058,Electronics,133.73,3.42,S0415,0,0,3,0,premium,386,107,2.71
P003059,Clothing,55.34,4.92,S0022,0,5,4,0,premium,234,72,4.6
P003060,Clothing,64.24,3.52,S0378,1,2,6,0,mid,631,26,3.49
P003061,Sports & Outdoors,103.08,2.42,S0460,1,5,6,0,budget,425,80,2.31
P003062,Home & Kitchen,52.12,4.22,S0089,0,5,5,0,mid,1084,2,4.18
P003063,Clothing,61.8,2.69,S0034,1,3,7,0,mid,1763,211,2.49
P003064,Health,59.44,3.23,S0173,1,7,5,0,mid,1458,97,2.87
P003065,Home & Kitchen,62.03,3.37,S0412,1,7,3,0,mid,579,26,2.78
P003066,Home & Kitchen,50.49,3.07,S0411,1,2,7,0,mid,1699,94,3.37
P003067,Home & Kitchen,23.11,3.47,S0293,1,0,3,1,budget,1741,69,2.81
P003068,Clothing,64.47,4.32,S0492,0,7,7,0,mid,771,9,3.89
P003069,Beauty,28.72,3.59,S0082,1,7,3,0,budget,893,41,3.12
P003070,Home & Kitchen,42.91,4.46,S0439,1,7,4,0,premium,895,51,3.61
P003071,Electronics,398.22,2.08,S0436,0,0,3,0,premium,757,28,2.14
P003072,Automotive,31.84,4.34,S0475,0,5,6,0,mid,307,25,4.06
P003073,Toys & Games,85.81,2.96,S0147,0,7,4,1,premium,1614,97,2.74
P003074,Beauty,27.63,2.3,S0321,0,3,5,0,mid,648,40,1.88
P003075,Health,45.97,3.73,S0138,0,6,3,1,premium,179,315,3.53
P003076,Health,29.98,3.65,S0242,1,4,7,0,premium,1785,15,3.21
P003077,Clothing,16.55,3.22,S0481,0,3,5,0,budget,251,54,3.04
P003078,Sports & Outdoors,59.78,1.31,S0258,1,5,4,0,premium,1689,10,1.61
P003079,Sports & Outdoors,79.46,4.91,S0385,1,4,3,0,budget,269,74,3.69
P003080,Clothing,67.52,2.99,S0230,1,5,5,0,premium,762,8,2.99
P003081,Clothing,39.96,3.84,S0001,1,1,6,0,mid,951,46,4.17
P003082,Electronics,49.64,3.94,S0078,0,2,3,1,mid,425,136,4.06
P003083,Sports & Outdoors,25.77,2.94,S0337,0,5,5,0,budget,1050,35,2.88
P003084,Toys & Games,109.61,3.54,S0153,1,4,7,0,budget,1044,10,3.55
P003085,Toys & Games,16.61,4.48,S0157,0,3,7,0,budget,1561,102,3.78
P003086,Clothing,105.94,3.6,S0046,0,6,7,1,budget,779,51,3.31
P003087,Clothing,25.69,4.89,S0411,1,2,7,0,mid,1581,29,4.36
P003088,Home & Kitchen,49.3,3.18,S0045,0,3,4,0,budget,1362,10,2.72
P003089,Books,26.19,3.93,S0269,1,2,3,0,premium,1460,4,3.83
P003090,Food & Grocery,13.45,3.32,S0156,1,4,5,0,premium,1144,493,2.93
P003091,Health,98.78,4.19,S0454,1,4,6,0,mid,350,16,3.21
P003092,Food & Grocery,23.02,2.83,S0334,0,2,4,1,premium,1199,10,2.68
P003093,Health,50.1,4.9,S0035,1,6,4,0,mid,1297,48,4.4
P003094,Automotive,63.87,2.62,S0307,1,1,3,0,premium,692,9,2.57
P003095,Home & Kitchen,81.66,3.32,S0083,1,6,5,0,mid,1158,60,2.87
P003096,Electronics,477.05,4.73,S0280,0,0,3,0,mid,1122,167,3.74
P003097,Electronics,170.99,3.23,S0122,0,2,6,0,budget,1166,9,2.61
P003098,Home & Kitchen,155.27,3.36,S0375,1,3,7,1,mid,1250,23,2.75
P003099,Clothing,31.18,4.0,S0237,0,3,7,0,mid,1218,55,3.29
P003100,Electronics,292.6,3.89,S0212,0,5,4,1,budget,1176,7,3.33
P003101,Food & Grocery,29.5,3.27,S0440,1,7,3,0,budget,596,11,3.16
P003102,Clothing,23.7,2.49,S0222,1,6,5,0,premium,1261,28,1.83
P003103,Food & Grocery,25.01,4.35,S0118,1,4,6,0,premium,294,348,4.18
P003104,Toys & Games,32.14,3.78,S0260,0,0,7,0,mid,1605,11,3.02
P003105,Sports & Outdoors,38.96,3.58,S0405,1,7,3,0,budget,1435,23,3.11
P003106,Beauty,34.71,3.83,S0034,1,2,3,1,mid,504,649,3.44
P003107,Clothing,49.13,3.64,S0142,0,4,3,0,budget,159,85,3.19
P003108,Sports & Outdoors,62.23,3.81,S0291,0,6,5,0,premium,306,4,3.62
P003109,Clothing,43.19,4.14,S0121,1,5,3,0,budget,1240,25,3.69
P003110,Food & Grocery,20.84,2.95,S0376,0,0,7,0,budget,91,66,2.61
P003111,Clothing,36.09,2.65,S0029,0,2,4,0,mid,205,187,1.67
P003112,Clothing,48.94,4.28,S0132,1,7,7,0,mid,1269,176,3.97
P003113,Beauty,19.03,3.68,S0295,0,6,4,0,premium,898,64,3.88
P003114,Sports & Outdoors,320.05,2.77,S0428,1,5,4,0,mid,623,78,2.35
P003115,Home & Kitchen,23.61,4.2,S0177,0,3,3,1,budget,519,6,3.98
P003116,Sports & Outdoors,45.77,2.23,S0134,1,7,4,1,budget,925,14,1.76
P003117,Electronics,136.58,2.52,S0464,0,5,6,0,mid,559,6,2.56
P003118,Beauty,95.25,4.21,S0257,1,5,6,0,budget,159,114,3.94
P003119,Clothing,20.38,3.38,S0102,1,7,6,0,mid,834,52,2.93
P003120,Clothing,58.1,4.26,S0438,0,7,3,0,mid,1670,37,3.7
P003121,Electronics,214.73,1.4,S0015,1,6,4,0,mid,937,211,1.45
P003122,Clothing,54.97,4.32,S0370,0,5,5,0,budget,1071,63,3.9
P003123,Clothing,94.49,3.83,S0453,1,1,7,1,premium,617,129,3.08
P003124,Home & Kitchen,114.07,4.09,S0289,1,2,4,0,mid,250,82,3.22
P003125,Clothing,34.33,4.38,S0458,0,1,3,0,mid,1349,92,4.12
P003126,Clothing,50.56,3.14,S0312,1,6,7,0,mid,749,9,2.6
P003127,Books,5.88,2.4,S0299,0,2,5,0,mid,167,106,2.17
P003128,Electronics,196.33,3.68,S0055,1,1,4,0,mid,583,58,3.49
P003129,Beauty,17.39,3.32,S0090,0,5,4,0,premium,91,20,2.63
P003130,Food & Grocery,19.67,4.36,S0350,0,4,5,1,mid,1564,75,3.62
P003131,Home & Kitchen,20.01,3.63,S0341,1,1,5,0,budget,1781,154,3.75
P003132,Health,48.45,2.96,S0306,1,2,6,1,premium,1580,29,2.54
P003133,Electronics,66.85,4.79,S0105,1,3,6,0,mid,1469,13,4.62
P003134,Electronics,202.21,2.18,S0043,0,6,3,0,budget,1429,14,2.71
P003135,Beauty,13.41,2.84,S0043,1,0,3,0,budget,864,6,2.63
P003136,Toys & Games,19.22,4.19,S0063,1,6,6,0,mid,717,27,3.51
P003137,Health,75.98,4.32,S0110,1,0,7,0,mid,170,67,3.93
P003138,Electronics,263.25,4.01,S0486,0,6,7,0,premium,1699,265,3.55
P003139,Toys & Games,63.77,3.48,S0390,1,0,7,0,budget,58,12,3.15
P003140,Home & Kitchen,140.21,3.49,S0090,1,1,6,0,mid,517,50,3.36
P003141,Clothing,28.3,3.78,S0154,0,2,4,0,budget,791,34,3.65
P003142,Electronics,454.75,4.18,S0448,0,7,3,1,mid,1200,32,3.16
P003143,Automotive,31.13,4.73,S0225,0,3,6,1,mid,1797,5,4.61
P003144,Electronics,289.46,3.85,S0138,1,6,7,0,budget,956,9,3.55
P003145,Toys & Games,23.8,2.63,S0165,1,2,5,0,premium,1474,292,2.19
P003146,Sports & Outdoors,37.2,4.03,S0199,1,3,3,0,budget,804,111,3.85
P003147,Beauty,40.48,3.16,S0272,1,4,6,0,mid,1781,46,2.53
P003148,Beauty,49.36,2.73,S0278,0,1,4,1,mid,363,57,2.16
P003149,Health,65.81,4.72,S0267,1,0,6,0,mid,751,80,4.57
P003150,Clothing,51.19,4.68,S0313,1,2,3,0,premium,454,19,4.23
P003151,Electronics,200.24,2.84,S0149,1,6,4,0,mid,502,20,3.03
P003152,Sports & Outdoors,89.17,4.23,S0249,0,0,6,1,mid,1484,15,3.6
P003153,Home & Kitchen,66.0,3.12,S0415,1,6,7,0,mid,1289,40,2.9
P003154,Electronics,256.0,3.77,S0175,0,4,4,0,mid,1213,8,3.51
P003155,Clothing,50.86,3.41,S0492,1,2,6,0,budget,184,14,3.19
P003156,Clothing,74.61,4.0,S0250,0,0,4,0,mid,1678,60,3.79
P003157,Electronics,69.69,3.5,S0188,0,4,6,0,premium,1701,21,3.29
P003158,Electronics,170.99,3.61,S0351,1,3,5,0,mid,1235,4,3.25
P003159,Food & Grocery,9.59,4.28,S0196,0,0,6,0,premium,750,21,3.27
P003160,Clothing,53.13,3.6,S0199,0,5,4,0,premium,137,63,3.5
P003161,Automotive,200.87,4.78,S0188,0,6,3,0,budget,822,38,3.59
P003162,Automotive,56.43,2.44,S0273,1,3,6,0,mid,235,4,1.83
P003163,Electronics,199.68,3.58,S0021,1,3,3,0,premium,1184,114,3.01
P003164,Beauty,44.08,4.69,S0190,1,7,5,0,budget,1310,24,4.49
P003165,Sports & Outdoors,18.8,3.74,S0385,0,3,3,0,budget,158,49,3.3
P003166,Beauty,20.47,3.08,S0165,1,1,5,0,budget,474,116,3.33
P003167,Electronics,230.23,3.62,S0270,1,6,3,0,premium,1177,28,2.84
P003168,Clothing,7.91,4.29,S0150,0,4,3,0,premium,470,3,3.53
P003169,Electronics,102.95,2.84,S0471,1,7,7,0,premium,1541,272,1.88
P003170,Sports & Outdoors,125.83,3.21,S0112,1,7,7,0,mid,749,2,2.54
P003171,Automotive,136.9,3.24,S0389,0,6,5,0,mid,1221,22,2.73
P003172,Beauty,35.05,4.06,S0381,1,2,4,1,budget,1349,156,4.09
P003173,Beauty,47.54,2.55,S0203,1,5,6,1,premium,1098,14,2.61
P003174,Automotive,85.33,3.7,S0492,1,3,4,0,premium,1160,15,3.4
P003175,Beauty,39.07,3.26,S0494,1,6,3,0,mid,1046,25,2.84
P003176,Electronics,153.08,3.75,S0015,1,7,4,0,budget,373,26,3.6
P003177,Health,40.73,3.94,S0285,0,5,6,1,premium,550,11,3.93
P003178,Home & Kitchen,37.63,4.79,S0099,1,3,7,1,premium,1616,15,4.12
P003179,Electronics,394.83,3.36,S0500,1,7,6,0,premium,653,120,2.86
P003180,Books,44.85,2.96,S0483,0,6,6,1,mid,1750,17,2.53
P003181,Food & Grocery,50.35,4.04,S0212,0,1,6,0,budget,1048,60,3.12
P003182,Clothing,35.23,2.91,S0171,1,7,3,0,mid,1431,11,2.98
P003183,Books,10.16,3.4,S0410,0,3,6,0,mid,437,174,2.88
P003184,Electronics,398.04,3.66,S0195,1,2,3,0,premium,371,102,3.21
P003185,Electronics,256.39,3.17,S0366,1,2,5,0,budget,705,29,3.29
P003186,Electronics,225.32,4.47,S0332,0,6,5,0,mid,1434,71,3.86
P003187,Beauty,19.14,2.67,S0143,1,3,6,0,premium,1245,205,2.78
P003188,Health,49.06,3.93,S0177,1,5,3,0,budget,953,9,3.01
P003189,Electronics,96.47,3.84,S0467,0,3,7,0,mid,350,9,3.62
P003190,Clothing,65.83,1.11,S0247,1,7,6,1,mid,80,51,1.0
P003191,Clothing,102.92,3.42,S0209,1,1,4,0,mid,257,7,2.6
P003192,Electronics,492.25,4.06,S0451,0,4,4,0,mid,1211,5,3.31
P003193,Books,27.54,4.62,S0287,1,2,3,0,mid,1723,4,4.2
P003194,Beauty,12.22,4.67,S0283,1,6,4,0,budget,1759,39,3.92
P003195,Sports & Outdoors,73.17,2.79,S0195,1,7,3,0,mid,1384,2,2.63
P003196,Home & Kitchen,198.57,3.04,S0334,1,2,6,0,premium,793,20,2.51
P003197,Books,10.69,3.7,S0023,1,7,6,1,budget,1301,0,2.84
P003198,Electronics,178.55,3.62,S0109,0,4,5,0,budget,142,56,3.55
P003199,Electronics,432.02,4.39,S0411,1,0,7,0,budget,653,60,4.04
P003200,Food & Grocery,31.86,3.77,S0131,0,6,3,0,mid,438,25,2.85
P003201,Toys & Games,141.72,3.12,S0493,1,4,7,0,mid,1754,136,3.0
P003202,Food & Grocery,14.17,3.12,S0446,1,7,4,1,mid,1018,86,2.84
P003203,Food & Grocery,12.15,4.08,S0191,0,3,6,0,mid,1692,12,3.54
P003204,Sports & Outdoors,135.49,4.81,S0459,1,2,7,1,mid,1430,11,4.21
